,Unnamed: 0,direction,transfer_date,transfer_time,transaction_amount,localite,caller_msisdn,corresp_msisdn
708,720,IN,20211222,102848,1300.0,KAOLACK/KAOLACK/KAOLACK,7629afa5c8148d6ab12998041bfa46de,7fa26c515cd0fffff5c05891fc16e416
709,931,IN,20211025,163911,170000.0,,8ba6e095dfee4889dafee94053dddb41,3949091629d43d04d18f586466b126d3
710,739,OUT,20210804,100925,10000.0,,683f8b2f9b3f00f44709fa4a43287db4,203049540ea164d625d6173e668c3e13
711,659,OUT,20220302,182033,4500.0,THIAROYE/PIKINE/DAKAR,c44f01179a6816b7ee5acba21f0e2880,86250e14ac7ce5041c4fa11c13db3fe6
712,348,OUT,20210721,161119,1700.0,,88e8fb20a33a9db22908c25de4a56bbe,c2dd1ce06f379de297157e28809ecb03
713,463,OUT,20211110,102340,2000.0,OUROSSOGUI/MATAM/MATAM,15c3c971c9d4c58a309a2c2fb31de261,7629afa5c8148d6ab12998041bfa46de
714,325,OUT,20211201,145710,1000.0,OUROSSOGUI/MATAM/MATAM,40a4e913e3fc7ba038663f12fd010732,39a0fe0d44af7583c7e02e7e98a23be6
715,186,IN,20220131,140309,5000.0,DAKAR PLATEAU/DAKAR/DAKAR,ee35ec8cea548b98513dc7ec449a9608,9d70029deda008a25a95f42a88ae1574
716,123,OUT,20211218,100237,490.0,OUROSSOGUI/MATAM/MATAM,acf01b9a160d4ef1ae7cb0cf2d6149e9,4bb8afc3ab4e84149fe8cdc19368d2d1
717,853,IN,20220208,214624,127000.0,KAOLACK/KAOLACK/KAOLACK,471cc703a8a3fd0920e2c0f241b22b70,203049540ea164d625d6173e668c3e13
718,608,OUT,20220519,195507,1500.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,b5f7a9c9a47c72bc9052ed4f05efa81e,5662f3a39088edc6fc9900775b3b3370
719,143,OUT,20220130,221726,2000.0,FONGOLEMBI/KEDOUGOU/KEDOUGOU,9d70029deda008a25a95f42a88ae1574,e835db4678bef86df92b8c90fdfa679f
720,958,OUT,20211222,200114,30000.0,,2009574c9633d4cd3432f682494d9811,4a80a47af5a2953543fc0efb2a2ab28d
721,197,OUT,20211209,102602,19950.0,DAKAR PLATEAU/DAKAR/DAKAR,dc1d48f65a73a23f6f235e8d758d2be1,697e27c7532c817a352ca9883cea4b9a
722,609,OUT,20220519,201021,1500.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,b5f7a9c9a47c72bc9052ed4f05efa81e,9cb604f061f84fe2e985ff571d5cb22d
723,279,OUT,20220330,115837,1500.0,THIAROYE/PIKINE/DAKAR,9d541238dc3cbd44a75c742d6d5ee4ed,412c378d792ed6e72e043eb68e684fca
724,293,IN,20220211,175432,23000.0,PAMBAL/TIVAOUANE/THIES,2cd1475d9d8df9b161fda0db03290083,69691cdc660d09b28d8fe93b70de8b76
725,400,OUT,20210714,223351,1000.0,,db8c3a673554a5719f91d769b9c8fe66,ee35ec8cea548b98513dc7ec449a9608
726,122,IN,20211218,100026,5000.0,OUROSSOGUI/MATAM/MATAM,acf01b9a160d4ef1ae7cb0cf2d6149e9,5662f3a39088edc6fc9900775b3b3370
727,183,IN,20220131,140522,1000.0,DAKAR PLATEAU/DAKAR/DAKAR,ee35ec8cea548b98513dc7ec449a9608,c44f01179a6816b7ee5acba21f0e2880
728,202,IN,20211222,152129,50000.0,KAOLACK/KAOLACK/KAOLACK,f717f9c7988e68c8b72afdb4a985e6bb,b24fac7a8909359fb25d8fb3aa6c961c
729,438,OUT,20220602,134356,600.0,BANDAFASSI/KEDOUGOU/KEDOUGOU,08713e900b728419733e8d89a5025ffc,ce787721d00e378e6e1660bb0eba14b7
730,246,OUT,20211105,175859,49500.0,KAOLACK/KAOLACK/KAOLACK,412c378d792ed6e72e043eb68e684fca,7629afa5c8148d6ab12998041bfa46de
731,415,OUT,20220628,184814,5.0,SALDE/PODOR/SAINT-LOUIS,b9a7eed7c5eec7746a7c5dd8a49cd427,91d0b36d4498a50b0eeaf2804eb3da84
732,932,IN,20211025,81128,71000.0,,8ba6e095dfee4889dafee94053dddb41,3cb47980b03fd2ffb28607d83e22bced
733,765,OUT,20220320,212922,10500.0,GRAND DAKAR/DAKAR/DAKAR,bfdab1c01d3fd6d6cd1c48707d6f9bd4,ff30d8c16c95df3eca7fd73b76094bbb
734,906,IN,20220701,184103,30000.0,DAKAR PLATEAU/DAKAR/DAKAR,ce787721d00e378e6e1660bb0eba14b7,dbc1ff416656303e1a9b1e6168ad1be8
735,835,IN,20220508,154434,2200.0,KAOLACK/KAOLACK/KAOLACK,203049540ea164d625d6173e668c3e13,2ad55671f0b829569792dff18e7fd010
736,887,OUT,20220708,193202,4000.0,DAKAR PLATEAU/DAKAR/DAKAR,ffda7e2f2a06386399f1224fc368d856,7629afa5c8148d6ab12998041bfa46de
737,129,OUT,20220708,212810,600.0,FONGOLEMBI/KEDOUGOU/KEDOUGOU,ce76da8672abfa76507f263c661af7f0,bdab0fe5bff7a4db4e53d807fa1f1b8b
738,637,OUT,20210824,204925,1500.0,,6487fabadb2802ad2256190bcb39ca73,dce5cd0df45c125c3479dc49cd09006a
739,402,OUT,20220512,203521,9900.0,KAOLACK/KAOLACK/KAOLACK,db8c3a673554a5719f91d769b9c8fe66,8af03091e790198792fb2d7d36a401d1
740,784,IN,20220621,124213,2200.0,OUROSSOGUI/MATAM/MATAM,5662f3a39088edc6fc9900775b3b3370,b9a703c9dc69ab44bb42f72e5bf3480c
741,770,OUT,20211018,92849,1500.0,,c19d4bfe2365faf784885f171d10105c,32c36c2f61e08cd4acce9dadca859ff7
742,735,IN,20220403,131851,1000.0,KAOLACK/KAOLACK/KAOLACK,7629afa5c8148d6ab12998041bfa46de,5b6d97962f8954652062b1f4349a5ffa
743,913,IN,20220617,153333,1100.0,DAKAR PLATEAU/DAKAR/DAKAR,5b64b974142b703618ce38ff4c77e4f1,203049540ea164d625d6173e668c3e13
744,219,OUT,20211124,212701,600.0,KAOLACK/KAOLACK/KAOLACK,9601de7e2ceb2d72e5dec6c805e50dba,8900eccba5ed11be7b9b299b09231e57
745,641,OUT,20220314,150642,5000.0,OUSSOUYE/OUSSOUYE/ZIGUINCHOR,6487fabadb2802ad2256190bcb39ca73,8ba6e095dfee4889dafee94053dddb41
746,915,IN,20210813,173949,10090.0,,243cef2affc6f4ab31094713363e54c0,e0f2df285b1a99bff3b43b6275095c87
747,752,IN,20220215,140037,15000.0,KAOLACK/KAOLACK/KAOLACK,95941053820ad9cb425ef86dde3b612d,3a5ac76f6c2ff34157af4683608d2f26
748,806,IN,20220426,95627,20000.0,DAKAR PLATEAU/DAKAR/DAKAR,91d0b36d4498a50b0eeaf2804eb3da84,4bb8afc3ab4e84149fe8cdc19368d2d1
749,919,IN,20210930,112535,15000.0,,6c7b9a9000374708db96e6918e67385c,658e24d9a4748738f67397384c73eea4
750,624,IN,20211102,122109,500.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,9b068ee89d6b01715bd22b26ba06f636,e80cba90d46b9d85face2d5be5ee4896
751,874,OUT,20211202,174233,200.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,87344f194cc855ea59e74ac8d692efd6,a49d738cbd86b46307fae11ae77d2988
752,760,OUT,20220120,185122,1500.0,THIAROYE/PIKINE/DAKAR,d10dbf3bd64c96c57489570c92f77a3e,d083d5e695ca9ed893afeec2e83a1451
753,386,IN,20211010,174246,10090.0,,efb4280aac3611cf1bee219df5f93c9d,1be12fc71f8a296b72cf4c0a00587f51
754,972,OUT,20211110,124027,5000.0,DAKAR PLATEAU/DAKAR/DAKAR,0cd259105dbbc322d69fa621f79be4b0,a3973eeadd758496dc088136788602e0
755,509,IN,20211219,161910,1000.0,GUEDIAWAYE/GUEDIAWAYE/DAKAR,48f2f8a09711f5c259c19bb7005b19b6,b9a703c9dc69ab44bb42f72e5bf3480c
756,267,OUT,20211007,185406,1010.0,,43fe10970ea16b02e99496e7bb83d1b7,8c88ceb44a261430990b5c7077f8cb05
757,819,OUT,20211031,231710,50.0,DAKAR PLATEAU/DAKAR/DAKAR,6db2046c5cb0b0e43146a95748c8aab2,203049540ea164d625d6173e668c3e13
758,441,OUT,20210925,192945,100.0,,eac5f2ed808b7ae2d9d8080d218a1911,d2c2b8446aefda434c1c6797d3cd4f66
759,496,OUT,20220530,190136,2800.0,DAKAR PLATEAU/DAKAR/DAKAR,a72a12c8924f62fd7872d9de53c800dd,40a4e913e3fc7ba038663f12fd010732
760,112,OUT,20211020,131703,620.0,,99af31a92a70a4ef8e01f6d26352fabe,6af7ef86285ea3de8542284eb717e965
761,691,OUT,20210801,5325,500.0,,e80cba90d46b9d85face2d5be5ee4896,86345008baf5a2abfb6b7c876c24dab4
762,232,OUT,20220509,92422,110000.0,DAKAR PLATEAU/DAKAR/DAKAR,7fa26c515cd0fffff5c05891fc16e416,d0986ab99f27eccaf16068f9742c6c00
763,869,OUT,20211117,135500,200.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,87344f194cc855ea59e74ac8d692efd6,efb4280aac3611cf1bee219df5f93c9d
764,607,IN,20220519,195814,1500.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,b5f7a9c9a47c72bc9052ed4f05efa81e,a49d738cbd86b46307fae11ae77d2988
765,671,IN,20211209,201537,15000.0,KAOLACK/KAOLACK/KAOLACK,cb866e9228f5679260625700532d651e,2ad55671f0b829569792dff18e7fd010
766,373,OUT,20220121,193318,2000.0,OUROSSOGUI/MATAM/MATAM,2ad55671f0b829569792dff18e7fd010,dc9c8b256477a4778b343e3339dca04b
767,981,OUT,20220729,213838,500.0,DAKAR PLATEAU/DAKAR/DAKAR,c49adc9fb9a3439bf52c84fe0ab999cb,95b70559d074b28e05d41a7a3ffe2bdc
768,842,OUT,20220621,90644,172000.0,KAOLACK/KAOLACK/KAOLACK,203049540ea164d625d6173e668c3e13,331f360e4f7ffb037af0921bb50b86ef
769,233,IN,20220218,222742,300.0,THIAROYE/PIKINE/DAKAR,b5ccd1f3efb951140614edb5452b41a0,0a86a4046688c98c30e9374a7b310561
770,785,OUT,20220704,152702,1500.0,OUROSSOGUI/MATAM/MATAM,5662f3a39088edc6fc9900775b3b3370,b5333738f975f816fe2fc6013299b602
771,676,IN,20211209,152544,50000.0,KAOLACK/KAOLACK/KAOLACK,cb866e9228f5679260625700532d651e,cfc46e8c9ec271f6df283fb88265993f
772,317,OUT,20211127,183746,15000.0,OUROSSOGUI/MATAM/MATAM,40a4e913e3fc7ba038663f12fd010732,572c814ef489a78ff2ea27b5915d76e5
773,648,OUT,20220623,113709,5000.0,DAKAR PLATEAU/DAKAR/DAKAR,6487fabadb2802ad2256190bcb39ca73,ee35ec8cea548b98513dc7ec449a9608
774,410,OUT,20220102,143621,1500.0,THIAROYE/PIKINE/DAKAR,d18f615efcf8fa7ccd192d812f76f9b2,0a86a4046688c98c30e9374a7b310561
775,898,IN,20210820,175547,5000.0,,ce787721d00e378e6e1660bb0eba14b7,9d541238dc3cbd44a75c742d6d5ee4ed
776,709,OUT,20220729,110635,500.0,THIAROYE/PIKINE/DAKAR,3cb47980b03fd2ffb28607d83e22bced,8ba6e095dfee4889dafee94053dddb41
777,358,IN,20211014,182216,4000.0,,90cb8fe22ac5c267e4ba106f964ddefa,698af5af25e435f0b0b129397d2d9b58
778,258,OUT,20210830,131508,2000.0,,b612c12c1a2fa9091b1e890e2c0cc78b,cb866e9228f5679260625700532d651e
779,744,OUT,20220619,130219,200.0,DAKAR PLATEAU/DAKAR/DAKAR,658e24d9a4748738f67397384c73eea4,8ba6e095dfee4889dafee94053dddb41
780,627,IN,20220519,214026,1500.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,9b068ee89d6b01715bd22b26ba06f636,dc9c8b256477a4778b343e3339dca04b
781,632,OUT,20220331,190646,5000.0,TOUBACOUTA/FOUNDIOUGNE/FATICK,0e5a8feb27739feaba1012f058662ad1,554a24d30d0901673a9db3e1e91d579e
782,282,OUT,20210817,185817,825.0,,0a86a4046688c98c30e9374a7b310561,cb43fc26bbeacc320ba0af56daa6c723
783,376,OUT,20220522,214511,900.0,OUROSSOGUI/MATAM/MATAM,2ad55671f0b829569792dff18e7fd010,b5f7a9c9a47c72bc9052ed4f05efa81e
784,384,IN,20211010,175410,10090.0,,efb4280aac3611cf1bee219df5f93c9d,a49d738cbd86b46307fae11ae77d2988
785,224,OUT,20220128,202257,2000.0,KAOLACK/KAOLACK/KAOLACK,b5333738f975f816fe2fc6013299b602,95941053820ad9cb425ef86dde3b612d
786,953,OUT,20220202,133343,20000.0,OGO/MATAM/MATAM,aef1123795c1d3f23cce76876d6c0bc0,3a12721c28318a0bdfc34ad2f3b1e9a8
787,814,IN,20220531,214137,4000.0,KAOLACK/KAOLACK/KAOLACK,3ad427acf1ded7de0937e19068d94332,b7d766ca91a05fe6aefa1bcdfc5d0f8e
788,472,OUT,20211014,94404,1000.0,,d37e60bc2846cc5983e5b4e532a064ea,48f2f8a09711f5c259c19bb7005b19b6
789,347,IN,20220331,210658,2000.0,NDOFFANE/KAOLACK/KAOLACK,32c36c2f61e08cd4acce9dadca859ff7,e80cba90d46b9d85face2d5be5ee4896
790,505,OUT,20220423,182305,13000.0,OUROSSOGUI/MATAM/MATAM,737217c25b3b54ba09e5cb25a43805d4,4f6dc4b51afbcd5245ac71f341464acf
791,639,OUT,20210824,205056,1000.0,,6487fabadb2802ad2256190bcb39ca73,f5b92e2bf6d34be0450dca505a6580fb
792,987,IN,20211231,114023,10000.0,GUEDIAWAYE/GUEDIAWAYE/DAKAR,9d0c3e827df287326921834699fb7653,864342016bff7ac04fd449219c23a47e
793,928,IN,20210801,212644,115805.0,,8ba6e095dfee4889dafee94053dddb41,8ba6e095dfee4889dafee94053dddb41
794,905,OUT,20220701,184154,30000.0,DAKAR PLATEAU/DAKAR/DAKAR,ce787721d00e378e6e1660bb0eba14b7,abe44f37af825fdabb5e46c0480b44ef
795,619,OUT,20220425,222056,1550.0,GOLLERE/PODOR/SAINT-LOUIS,0ca8d979e08474c1850fe7d2834ff5c0,0f2cab046c1e09794b08d10ae560c079
796,855,OUT,20220612,2532,25000.0,KAOLACK/KAOLACK/KAOLACK,471cc703a8a3fd0920e2c0f241b22b70,2d51b152d17b386082799137aaaba05f
797,803,IN,20211209,121557,2000.0,KAOLACK/KAOLACK/KAOLACK,892bb596c89260b74f5eea4cd550fb94,7629afa5c8148d6ab12998041bfa46de
798,645,OUT,20220408,222700,2000.0,DAKAR PLATEAU/DAKAR/DAKAR,6487fabadb2802ad2256190bcb39ca73,2507309c03839d2a5a1b2ede3244cbd0
799,846,IN,20220604,100517,13000.0,DAKAR PLATEAU/DAKAR/DAKAR,dce5cd0df45c125c3479dc49cd09006a,7e487aedaa39287722e7e0c8fdae83c2
800,556,IN,20211128,110852,1000.0,MBACKE/MBACKE/DIOURBEL,f5b92e2bf6d34be0450dca505a6580fb,7133431e5571fa4ac066d4779daa426c
801,957,OUT,20220315,74210,2000.0,OUROSSOGUI/MATAM/MATAM,1f03a6e27b788f645ae53fb0a03459e4,3cb47980b03fd2ffb28607d83e22bced
802,577,OUT,20220605,202400,1000.0,OUROSSOGUI/MATAM/MATAM,8c88ceb44a261430990b5c7077f8cb05,bdab0fe5bff7a4db4e53d807fa1f1b8b
803,795,IN,20220611,135904,10000.0,KAOLACK/KAOLACK/KAOLACK,7d6d9b1a1d2187c4e43c1c7f5b0aa8c8,36fde21de4acd1902b0ed52d3c4284cf
804,85,OUT,20210912,155458,2200.0,,c6769dc085151b9e7e873f39561fc4cf,6487fabadb2802ad2256190bcb39ca73
805,242,OUT,20211105,180055,49500.0,KAOLACK/KAOLACK/KAOLACK,412c378d792ed6e72e043eb68e684fca,646dd1fa140540788477ae9c68fcd21e
806,698,OUT,20220704,161636,500.0,KAOLACK/KAOLACK/KAOLACK,e80cba90d46b9d85face2d5be5ee4896,40a4e913e3fc7ba038663f12fd010732
807,159,OUT,20210805,101932,10000.0,,6af7ef86285ea3de8542284eb717e965,f4b1b40820fdf9fd67b65c1e4236b810
808,524,OUT,20220321,124150,80000.0,BANDAFASSI/KEDOUGOU/KEDOUGOU,698af5af25e435f0b0b129397d2d9b58,be8d1525fabc2ea23b295c0f74cfd3b6
809,35,IN,20220427,185310,11000.0,DAKAR PLATEAU/DAKAR/DAKAR,a26ac33ae0cc5d36fe0a0fe0cbacd68d,ee35ec8cea548b98513dc7ec449a9608
810,540,OUT,20220110,93552,20000.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,f44c8c0a5d2a0bd639702d0665c5fd3a,b58b587be09e5c1963bf4deba19597cc
811,170,OUT,20220727,115130,500.0,KAOLACK/KAOLACK/KAOLACK,be811de5b2177862501f7e0cc405a982,ded7c6284ab2b00dfda6be5ceb15a297
812,654,OUT,20210709,221226,10000.0,,dc9c8b256477a4778b343e3339dca04b,a612ffac19b790268ed7ccb758fe7a92
813,890,IN,20210806,101436,123000.0,,f35a8d3d2524e507fc28f571fe116286,be811de5b2177862501f7e0cc405a982
814,857,IN,20220306,174300,3000.0,GUEDIAWAYE/GUEDIAWAYE/DAKAR,f816114f3c5736cff752c95899c0994e,c37fdce3be0abd118088436c5312e4d5
815,847,OUT,20220626,170439,3500.0,,d512ac7c8268879b914765022e3dec26,2ad55671f0b829569792dff18e7fd010
816,944,IN,20220207,94023,54550.0,OUROSSOGUI/MATAM/MATAM,8ba6e095dfee4889dafee94053dddb41,b5ccd1f3efb951140614edb5452b41a0
817,733,IN,20220320,164213,2000.0,KAOLACK/KAOLACK/KAOLACK,7629afa5c8148d6ab12998041bfa46de,2c8403d5e988fc9c4ae080e6c3da32ed
818,95,OUT,20211208,111118,650.0,DJIBANAR/GOUDOMP/SEDHIOU,096a69a465e54eeceaceacd092cd0fbc,95b70559d074b28e05d41a7a3ffe2bdc
819,563,OUT,20211014,141230,55000.0,,d083d5e695ca9ed893afeec2e83a1451,5fc34be6a59a7c05c1d81b22a70895ad
820,240,IN,20211105,151519,50000.0,KAOLACK/KAOLACK/KAOLACK,412c378d792ed6e72e043eb68e684fca,ce787721d00e378e6e1660bb0eba14b7
821,742,OUT,20220619,130120,2000.0,DAKAR PLATEAU/DAKAR/DAKAR,658e24d9a4748738f67397384c73eea4,c37fdce3be0abd118088436c5312e4d5
822,574,OUT,20220107,141314,4000.0,OUROSSOGUI/MATAM/MATAM,8c88ceb44a261430990b5c7077f8cb05,60b85a399415cf48048d69dc3c776769
823,690,OUT,20220512,230857,4000.0,KAOLACK/KAOLACK/KAOLACK,7cb01663504329624b38b72180586d1e,ce787721d00e378e6e1660bb0eba14b7
824,460,OUT,20220620,221650,2500.0,OGO/MATAM/MATAM,cb807adae9ec8c9bee474af69ad10459,5fc34be6a59a7c05c1d81b22a70895ad
825,553,IN,20211014,115225,20000.0,,bf2a0f130fc27eb4cb010b50233ea2f8,aa831faf2541bf3b8b1035e4888f34a6
826,888,OUT,20220708,205023,1000.0,DAKAR PLATEAU/DAKAR/DAKAR,ffda7e2f2a06386399f1224fc368d856,f53a9a3725593ee5f2408385ced0f696
827,206,OUT,20220120,225956,5000.0,KAOLACK/KAOLACK/KAOLACK,3a5ac76f6c2ff34157af4683608d2f26,aef1123795c1d3f23cce76876d6c0bc0
828,392,OUT,20220505,201254,2000.0,DAKAR PLATEAU/DAKAR/DAKAR,577fecc20a3d029267e516beab810679,ce787721d00e378e6e1660bb0eba14b7
829,794,OUT,20220611,144540,10000.0,KAOLACK/KAOLACK/KAOLACK,7d6d9b1a1d2187c4e43c1c7f5b0aa8c8,64fd079268083d34d5f10382bc105b22
830,397,IN,20220401,131206,3500.0,DAKAR PLATEAU/DAKAR/DAKAR,b7945dfdda2e4a6cdae3e4eaf2c25141,703eec2c8b2ab9e0792296363d6fc9d0
831,766,IN,20220616,213631,4000.0,GRAND DAKAR/DAKAR/DAKAR,bfdab1c01d3fd6d6cd1c48707d6f9bd4,203049540ea164d625d6173e668c3e13
832,848,OUT,20220626,170439,28.0,,d512ac7c8268879b914765022e3dec26,658e24d9a4748738f67397384c73eea4
833,217,OUT,20220510,161014,24000.0,FONGOLEMBI/KEDOUGOU/KEDOUGOU,7cb741a0c202315c997ad8caf92a7d75,9d70029deda008a25a95f42a88ae1574
834,4,OUT,20220130,215903,500.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,5fc34be6a59a7c05c1d81b22a70895ad,e165a94e20a9ce59a78c1727efb2284f
835,768,IN,20220616,214348,10.0,GRAND DAKAR/DAKAR/DAKAR,bfdab1c01d3fd6d6cd1c48707d6f9bd4,8ba6e095dfee4889dafee94053dddb41
836,642,IN,20220314,120952,5000.0,OUSSOUYE/OUSSOUYE/ZIGUINCHOR,6487fabadb2802ad2256190bcb39ca73,dc1d48f65a73a23f6f235e8d758d2be1
837,929,IN,20211025,105917,3030.0,,8ba6e095dfee4889dafee94053dddb41,5662b4e99b0db3b51b99493a09e09d5c
838,612,OUT,20210814,182215,5000.0,,2507309c03839d2a5a1b2ede3244cbd0,e80cba90d46b9d85face2d5be5ee4896
839,738,IN,20211218,134043,2000.0,KAOLACK/KAOLACK/KAOLACK,f7063663b5df603c2ca0c02fbd2adf0e,ee35ec8cea548b98513dc7ec449a9608
840,546,OUT,20220515,2200,4.0,DAKAR PLATEAU/DAKAR/DAKAR,8900eccba5ed11be7b9b299b09231e57,c03505301be73beaf815e5eb12ebfaa9
841,725,OUT,20220123,204057,2000.0,KAOLACK/KAOLACK/KAOLACK,7629afa5c8148d6ab12998041bfa46de,df0c97d1e2b033ed7a7d268fa8510f93
842,683,OUT,20211118,181438,1500.0,FISSEL/MBOUR/THIES,475688f6b066059425d3bdb31db35604,40a4e913e3fc7ba038663f12fd010732
843,98,IN,20210921,105029,1000.0,,8c2c00021b6cf7b851152c2602b698b8,6487fabadb2802ad2256190bcb39ca73
844,804,OUT,20220426,110221,4000.0,DAKAR PLATEAU/DAKAR/DAKAR,91d0b36d4498a50b0eeaf2804eb3da84,6487fabadb2802ad2256190bcb39ca73
845,727,IN,20220214,145946,800.0,KAOLACK/KAOLACK/KAOLACK,7629afa5c8148d6ab12998041bfa46de,dc1d48f65a73a23f6f235e8d758d2be1
846,573,IN,20220107,115609,5000.0,OUROSSOGUI/MATAM/MATAM,8c88ceb44a261430990b5c7077f8cb05,0cd259105dbbc322d69fa621f79be4b0
847,406,IN,20211206,143209,22000.0,OUROSSOGUI/MATAM/MATAM,a612ffac19b790268ed7ccb758fe7a92,171877c06f5354d5aaa023063d73dfc7
848,502,IN,20220522,124940,100.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,a49d738cbd86b46307fae11ae77d2988,d512ac7c8268879b914765022e3dec26
849,47,IN,20210705,220455,2500.0,,b4dab53d12a2dcc571e126055f8f2458,0a86a4046688c98c30e9374a7b310561
850,32,IN,20220426,203742,2000.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,a07407312092f4d92b61f625bab55713,f9975364f1a5a79c59b80e7317758cc3
851,779,IN,20220429,220203,1500.0,OUROSSOGUI/MATAM/MATAM,5662f3a39088edc6fc9900775b3b3370,7cb01663504329624b38b72180586d1e
852,839,IN,20220621,173139,5000.0,KAOLACK/KAOLACK/KAOLACK,203049540ea164d625d6173e668c3e13,8ba6e095dfee4889dafee94053dddb41
853,200,OUT,20210701,214519,30000.0,,f717f9c7988e68c8b72afdb4a985e6bb,be8d1525fabc2ea23b295c0f74cfd3b6
854,134,OUT,20220410,115740,500.0,KEDOUGOU/KEDOUGOU/KEDOUGOU,83e0f12e0bfc077fc7fefcb51ca2bbd6,1adecff228548e8fa34eb5dad592ca89
855,27,OUT,20220515,120934,5000.0,OUROSSOGUI/MATAM/MATAM,eaaeacb216722ee63b20c537325f728a,ee35ec8cea548b98513dc7ec449a9608
856,880,IN,20211116,180611,30000.0,DAKAR PLATEAU/DAKAR/DAKAR,dbc1ff416656303e1a9b1e6168ad1be8,acf01b9a160d4ef1ae7cb0cf2d6149e9
857,230,OUT,20220509,110301,500.0,DAKAR PLATEAU/DAKAR/DAKAR,7fa26c515cd0fffff5c05891fc16e416,2ad55671f0b829569792dff18e7fd010
858,489,OUT,20211202,145619,7000.0,SALDE/PODOR/SAINT-LOUIS,df0c97d1e2b033ed7a7d268fa8510f93,6487fabadb2802ad2256190bcb39ca73
859,772,OUT,20211007,20056,5000.0,,0fa9ab6a7106e75e57b51047802f3148,864342016bff7ac04fd449219c23a47e
860,378,OUT,20220522,123257,1500.0,OUROSSOGUI/MATAM/MATAM,2ad55671f0b829569792dff18e7fd010,eac5f2ed808b7ae2d9d8080d218a1911
861,288,IN,20211011,235930,1000.0,,0a86a4046688c98c30e9374a7b310561,c9c9487320b699459ba402015a08cd24
862,418,IN,20220420,100652,5000.0,NGOTHIE/KAOLACK/KAOLACK,864342016bff7ac04fd449219c23a47e,61762a00a3e70d4eb1be825cfd9c7b3d
863,674,OUT,20211209,162014,15000.0,KAOLACK/KAOLACK/KAOLACK,cb866e9228f5679260625700532d651e,1be12fc71f8a296b72cf4c0a00587f51
864,391,OUT,20220505,101445,4000.0,DAKAR PLATEAU/DAKAR/DAKAR,577fecc20a3d029267e516beab810679,8c88ceb44a261430990b5c7077f8cb05
865,592,OUT,20220209,113810,1050.0,ZIGUINCHOR/ZIGUINCHOR/ZIGUINCHOR,3c0832d00b297a073796dc9bf5ab51c1,efb4280aac3611cf1bee219df5f93c9d
866,498,IN,20220530,160319,2000.0,DAKAR PLATEAU/DAKAR/DAKAR,a72a12c8924f62fd7872d9de53c800dd,87344f194cc855ea59e74ac8d692efd6
867,138,IN,20220130,122123,20000.0,FONGOLEMBI/KEDOUGOU/KEDOUGOU,9d70029deda008a25a95f42a88ae1574,5662f3a39088edc6fc9900775b3b3370
868,62,IN,20220723,105219,2500.0,DAKAR PLATEAU/DAKAR/DAKAR,5f72022050f9b2c619da15965311731f,0cd259105dbbc322d69fa621f79be4b0
869,471,OUT,20211014,163751,90000.0,,d37e60bc2846cc5983e5b4e532a064ea,6db2046c5cb0b0e43146a95748c8aab2
870,647,OUT,20220623,113424,6000.0,DAKAR PLATEAU/DAKAR/DAKAR,6487fabadb2802ad2256190bcb39ca73,40a4e913e3fc7ba038663f12fd010732
871,128,OUT,20211004,140347,10000.0,,f53a9a3725593ee5f2408385ced0f696,40a4e913e3fc7ba038663f12fd010732
872,976,IN,20210922,235210,3000.0,,06273ebd3ea74c383a1e07a05fceb88e,572c814ef489a78ff2ea27b5915d76e5
873,520,OUT,20220322,181724,5000.0,THIAROYE/PIKINE/DAKAR,5c4944a94e2466b0fa55cfaa90b43b79,4bb8afc3ab4e84149fe8cdc19368d2d1
874,838,IN,20220508,212036,3000.0,KAOLACK/KAOLACK/KAOLACK,203049540ea164d625d6173e668c3e13,697e27c7532c817a352ca9883cea4b9a
875,962,IN,20220315,153210,4950.0,SAINT LOUIS/SAINT LOUIS/SAINT-LOUIS,143ba0d61b0ca395517f51c5158b6ea4,9c76d9033b54eefab32b8e0d2210e986
876,64,OUT,20211123,160239,500.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,6d32161a99797bd8c2cdbc64e3fe4d77,d37e60bc2846cc5983e5b4e532a064ea
877,812,IN,20211006,212803,10000.0,,bb6b0fd1de2437f771bcc2be1030d969,996830aef8cde2e34086dc78f6b9bafc
878,14,IN,20220308,193620,550.0,FONGOLEMBI/KEDOUGOU/KEDOUGOU,9cb604f061f84fe2e985ff571d5cb22d,253ab7dae41007f2522dabd4ba25bcf0
879,156,OUT,20220216,201455,900.0,BANDAFASSI/KEDOUGOU/KEDOUGOU,fd7fcf1dcbc2d0891f85cf0e279181f6,f3049231d971a8993f47d7deeeecadfe
