,traffic_type,traffic_direction,msisdn,call_date,call_time,duree,ms_location,timestamp
85,VOIX,SORTANT,3115becde9e548c565119057f11857f2,20210720,91626,86.0,608-01-09000-03943,2021-07-20 09:16:26
242,SMS,ENTRANT,cf55639e43843f1aad34a578cde5f982,20210720,162244,1.0,608-01-09036-15784,2021-07-20 16:22:44
698,VOIX,ENTRANT,912a0928bc2340ca9536531dbd45ff5d,20210720,132831,40.0,608-01-09003-17981,2021-07-20 13:28:31
159,VOIX,SORTANT,fc091e1e11285c903febbcb8680f3769,20210720,154236,74.0,608-01-09040-25096,2021-07-20 15:42:36
524,SMS,ENTRANT,4a11c5a2f6fdb6a4ec7393a8a6a58c95,20210720,142608,1.0,608-01-09030-01594,2021-07-20 14:26:08
35,VOIX,SORTANT,85988e452d0c8e900b58791564b698ec,20210720,221058,15.0,608-01-00601-25008,2021-07-20 22:10:58
540,VOIX,SORTANT,e141502c8961f71cc11ecef633a5bc34,20210720,154046,101.0,608-01-09036-15784,2021-07-20 15:40:46
170,VOIX,SORTANT,e341456f1196b8556f3cbe903bcf0e32,20210720,220950,56.0,608-01-09016-02125,2021-07-20 22:09:50
654,VOIX,SORTANT,618297305570b530d5ed27be9deda81e,20210720,131037,2.0,608-01-09020-24844,2021-07-20 13:10:37
890,VOIX,ENTRANT,01da7c294e0272171722a21edee56e6f,20210720,230814,47.0,608-01-09020-25951,2021-07-20 23:08:14
857,SMS,ENTRANT,aef1123795c1d3f23cce76876d6c0bc0,20210720,114628,1.0,608-01-09036-43164,2021-07-20 11:46:28
847,SMS,ENTRANT,27b90b02990805ef0ef16a2176e763c2,20210720,210239,1.0,608-01-00715-09485,2021-07-20 21:02:39
944,VOIX,SORTANT,21d610b4701cd32b2967653dec13ac9a,20210720,213822,10.0,608-01-09040-25013,2021-07-20 21:38:22
733,VOIX,ENTRANT,50e2fb5bef6d459ce97812e2a3bf5a26,20210720,201725,87.0,608-01-09020-24906,2021-07-20 20:17:25
95,VOIX,ENTRANT,1d240087fc62c33d9b95617bf2b28cfe,20210720,222522,66.0,608-01-09031-21909,2021-07-20 22:25:22
563,VOIX,SORTANT,561cc36df91418a884d3b2b888a233ce,20210720,213447,136.0,608-01-09000-03941,2021-07-20 21:34:47
240,SMS,ENTRANT,8900eccba5ed11be7b9b299b09231e57,20210720,105037,1.0,608-01-09000-19021,2021-07-20 10:50:37
742,VOIX,SORTANT,7c17b5ff3058cdeb1aa73b725fe8d43b,20210720,111639,20.0,608-01-00117-21265,2021-07-20 11:16:39
574,VOIX,SORTANT,2acb4bc17a461025990ed0615a88c116,20210720,131530,156.0,608-01-09040-34812,2021-07-20 13:15:30
690,VOIX,SORTANT,910d56f50dad0c1275eea5f3fb42ba90,20210720,235928,38.0,608-01-00601-24929,2021-07-20 23:59:28
460,VOIX,SORTANT,4acb0ee36b4cf4ac4717690dbded79be,20210720,131042,55.0,608-01-00826-31357,2021-07-20 13:10:42
553,VOIX,SORTANT,be3f1b63ec2caccfe8abec94c5003a1e,20210720,182323,29.0,608-01-09040-30371,2021-07-20 18:23:23
888,VOIX,SORTANT,27749e36621aded039204ccb13541dd4,20210720,160738,28.0,608-01-02008-24865,2021-07-20 16:07:38
206,VOIX,SORTANT,f8a9cdf576a09bab51ef2bd563feaf60,20210720,195853,133.0,608-01-00715-09672,2021-07-20 19:58:53
392,VOIX,SORTANT,208517f47efd0a43284acd407eb8ac9c,20210720,132944,11.0,608-01-09043-47452,2021-07-20 13:29:44
794,VOIX,ENTRANT,33d75230f8a33d948f33d7bc2c32ed8f,20210720,120239,95.0,608-01-09040-25028,2021-07-20 12:02:39
397,VOIX,ENTRANT,72ad19955dbc0442e0cca6cc6ec4700b,20210720,220124,67.0,608-01-00712-04911,2021-07-20 22:01:24
766,VOIX,SORTANT,2d2fd5973b0bee1aa93f51e6762f8fcb,20210720,200950,10.0,608-01-09000-00293,2021-07-20 20:09:50
848,VOIX,SORTANT,12d6e0cfde625f6824c4efc7331b5adc,20210720,92835,3.0,608-01-09002-04652,2021-07-20 09:28:35
217,SMS,ENTRANT,e188bf6e45b5de62ee19392ef9d98877,20210720,105048,1.0,608-01-00408-25285,2021-07-20 10:50:48
4,VOIX,SORTANT,ee35ec8cea548b98513dc7ec449a9608,20210720,213510,2.0,608-01-09000-00417,2021-07-20 21:35:10
768,VOIX,ENTRANT,49026197617db552239ffe96710d532d,20210720,124629,38.0,608-01-09012-20664,2021-07-20 12:46:29
642,VOIX,SORTANT,208517f47efd0a43284acd407eb8ac9c,20210720,130242,7.0,608-01-09043-15025,2021-07-20 13:02:42
929,VOIX,SORTANT,3c66970eee7f7f0a21d2174b9677b5b2,20210720,113610,8.0,608-01-02008-29553,2021-07-20 11:36:10
612,VOIX,SORTANT,6336b7b2c04bcc2cc25838c0110451e9,20210720,235934,13.0,608-01-09025-00052,2021-07-20 23:59:34
738,VOIX,SORTANT,3553de321eb83a87c2ec65010fa7227b,20210720,133645,8.0,608-01-09040-25096,2021-07-20 13:36:45
546,VOIX,ENTRANT,aa1511b527fbcd4e66632ad77b7e3115,20210720,171144,349.0,608-01-00408-25432,2021-07-20 17:11:44
725,SMS,ENTRANT,461d969eeda1684073ca4a12c025402d,20210720,101903,1.0,608-01-09022-15299,2021-07-20 10:19:03
683,VOIX,SORTANT,0ae72e7bcdcd14301a136d53b539ab4a,20210720,100945,4.0,608-01-09020-43301,2021-07-20 10:09:45
98,SMS,ENTRANT,44db92a7bf38c356a2abbc182a94af3b,20210720,120524,1.0,608-01-09000-00731,2021-07-20 12:05:24
804,VOIX,SORTANT,d7717d83ed290dda013ffc605318ba8b,20210720,124919,2.0,608-01-09016-40502,2021-07-20 12:49:19
727,SMS,ENTRANT,5cfcab11237bd990d234a9c59fa9b1f0,20210720,71824,1.0,608-01-09003-02636,2021-07-20 07:18:24
573,SMS,ENTRANT,5bbbb44edefa713f9fe8b1683f23351a,20210720,94315,1.0,608-01-09001-45549,2021-07-20 09:43:15
406,VOIX,ENTRANT,2cab24e65f5adf5261a95b95c8e7c0ff,20210720,210921,76.0,608-01-09005-15036,2021-07-20 21:09:21
502,VOIX,ENTRANT,6df2fdee89245a160ce1f80b2f540a5f,20210720,121019,23.0,608-01-02006-29904,2021-07-20 12:10:19
47,SMS,ENTRANT,c2775baa5499ca05d8e62859a4e29da2,20210720,213540,1.0,608-01-09040-24991,2021-07-20 21:35:40
32,SMS,ENTRANT,37193ef8835c3665975dd83c1c5e455c,20210720,203724,1.0,608-01-09000-00201,2021-07-20 20:37:24
779,VOIX,SORTANT,b0a9d493cd6a10fd1d8ff11c657dfd82,20210720,165836,36.0,608-01-09000-36671,2021-07-20 16:58:36
839,VOIX,SORTANT,603876610582731501d9b8e61db30dd1,20210720,105744,72.0,608-01-00712-12344,2021-07-20 10:57:44
200,VOIX,ENTRANT,df49219179d124e9d8f3f3b919f238d3,20210720,91050,5.0,608-01-09030-49342,2021-07-20 09:10:50
134,SMS,ENTRANT,ffdba207fae4773c54e0977a7fd83e87,20210720,131348,1.0,608-01-00715-09672,2021-07-20 13:13:48
27,VOIX,SORTANT,2179f43b390b42697f86630c53c50297,20210720,191106,150.0,608-01-00601-25008,2021-07-20 19:11:06
880,VOIX,SORTANT,954330dea120ae0aab2310b960a16b2c,20210720,133027,227.0,608-01-09004-14586,2021-07-20 13:30:27
230,VOIX,ENTRANT,cb13c391e35cb28e627afcbbc64ae435,20210720,190954,195.0,608-01-00715-09672,2021-07-20 19:09:54
489,VOIX,SORTANT,8c7ace8738dcde90a93ab4f7e306b51b,20210720,203417,4.0,608-01-00821-19736,2021-07-20 20:34:17
772,SMS,ENTRANT,bd6e0178379f5f70cea70c7783e0f380,20210720,184442,1.0,608-01-00408-25295,2021-07-20 18:44:42
378,VOIX,ENTRANT,5f643a4d89cb3bbb730d7c17909d5f9d,20210720,173833,18.0,608-01-09025-36533,2021-07-20 17:38:33
288,VOIX,ENTRANT,e6a67b18bb681285fca8ab830071253d,20210720,190641,78.0,608-01-09002-61838,2021-07-20 19:06:41
418,VOIX,SORTANT,eab893d918dcb7bc65c076a515fe9dde,20210720,122159,307.0,608-01-09036-28483,2021-07-20 12:21:59
674,SMS,ENTRANT,8228ee7d13f647d15c9f64cf30f8d29a,20210720,194905,1.0,608-01-00204-29240,2021-07-20 19:49:05
391,VOIX,ENTRANT,9cb604f061f84fe2e985ff571d5cb22d,20210720,161511,47.0,608-01-00712-32682,2021-07-20 16:15:11
592,SMS,ENTRANT,d1b09a47c43405e4d7048f877d5fd781,20210720,113825,1.0,608-01-09031-25615,2021-07-20 11:38:25
498,SMS,ENTRANT,fbd1d43165e987c29d0fb2fc77717bcd,20210720,14714,1.0,608-01-09040-25084,2021-07-20 01:47:14
138,VOIX,ENTRANT,a65d17317a902f87aca9612621fff991,20210720,120017,57.0,608-01-09000-00317,2021-07-20 12:00:17
62,VOIX,SORTANT,958bca77bc30c0bd4015a5b9bbeb19b2,20210720,103836,40.0,608-01-00408-26808,2021-07-20 10:38:36
471,VOIX,SORTANT,27821f6d34a03c9dc433d77621e662a1,20210720,164437,4.0,608-01-00706-09122,2021-07-20 16:44:37
647,VOIX,ENTRANT,bdeaae6c3b7485b54cecc75eecdddcc9,20210720,230317,59.0,608-01-09040-43313,2021-07-20 23:03:17
128,VOIX,SORTANT,4dd8d76b372b2ca32993113e543a49b2,20210720,174839,94.0,608-01-09040-24993,2021-07-20 17:48:39
976,VOIX,ENTRANT,55ac85ad3f6c240fd6cd79581bb49920,20210720,132047,14.0,608-01-00415-23225,2021-07-20 13:20:47
520,VOIX,SORTANT,563f8bd29578e8fdbee55d06c72e8b64,20210720,214514,46.0,608-01-09036-17037,2021-07-20 21:45:14
838,VOIX,SORTANT,ba818863c3ccaa67032187372dbfdc20,20210720,203924,114.0,608-01-09012-10893,2021-07-20 20:39:24
962,VOIX,SORTANT,e4c58e12e4c4c27e796082013ceda698,20210720,170133,28.0,608-01-09009-17922,2021-07-20 17:01:33
64,VOIX,SORTANT,915cd3f3b9c247e3091858b661aed126,20210720,223531,4.0,608-01-00715-26077,2021-07-20 22:35:31
812,VOIX,ENTRANT,f4d0238399243823b7fc42339c621ac9,20210720,142817,71.0,608-01-09000-00024,2021-07-20 14:28:17
14,VOIX,ENTRANT,72a1a37779b747a1bbb63ae0c9979be0,20210720,200317,19.0,608-01-09029-16203,2021-07-20 20:03:17
156,SMS,ENTRANT,1a79db6bd551ed54a802b8aa8ad31d09,20210720,115820,1.0,608-01-09040-25121,2021-07-20 11:58:20
40,SMS,ENTRANT,06f082b51699ae3e890faef4c45914b7,20210720,132729,1.0,608-01-09025-19273,2021-07-20 13:27:29
492,SMS,ENTRANT,48f41a023b572a7d6f4a342757efc144,20210720,202815,1.0,608-01-00715-09485,2021-07-20 20:28:15
379,VOIX,SORTANT,f4d0238399243823b7fc42339c621ac9,20210720,160935,3.0,608-01-09017-45621,2021-07-20 16:09:35
187,SMS,ENTRANT,fc68576aa8cf306d7ffb97de9fc1f1a7,20210720,125121,1.0,608-01-00408-25297,2021-07-20 12:51:21
763,SMS,ENTRANT,6093378e3d401003e35a2375ab98c864,20210720,111526,1.0,608-01-00408-25290,2021-07-20 11:15:26
216,VOIX,SORTANT,ff0d05325a1650db8a0b58efa5b331f7,20210720,164806,35.0,608-01-09025-44142,2021-07-20 16:48:06
791,SMS,ENTRANT,f25ca5006d1629bb5d375e5ece757086,20210720,160737,1.0,608-01-09017-35263,2021-07-20 16:07:37
52,SMS,ENTRANT,0ae798b7a084a32e95f4bdca2a4d5a2c,20210720,104231,1.0,608-01-00164-19478,2021-07-20 10:42:31
878,VOIX,ENTRANT,8947978382f9a492b6c50c3447c2023c,20210720,160216,88.0,608-01-09000-36482,2021-07-20 16:02:16
337,VOIX,ENTRANT,6bda6363d5b61681f7a3750ddf64c23e,20210720,163859,56.0,608-01-00601-24943,2021-07-20 16:38:59
748,VOIX,ENTRANT,2548a5a5646d601b459307de0fe8c72a,20210720,163849,37.0,608-01-00118-33435,2021-07-20 16:38:49
719,SMS,ENTRANT,d8bc5a77ace7433737f77d128c79bd76,20210720,212645,1.0,608-01-09030-52351,2021-07-20 21:26:45
724,VOIX,ENTRANT,2937471d3093cdc00d76e80b532085f9,20210720,101342,133.0,608-01-09036-30541,2021-07-20 10:13:42
295,VOIX,ENTRANT,82f0824943d34c1fd3243ac6ed88929a,20210720,112715,87.0,608-01-09000-07249,2021-07-20 11:27:15
701,VOIX,ENTRANT,709440a718fedd50398d833d23c2dab1,20210720,152716,20.0,608-01-09000-07245,2021-07-20 15:27:16
251,VOIX,ENTRANT,98719e4bd14a6111281bb0d1ffec297a,20210720,233727,37.0,608-01-09003-43893,2021-07-20 23:37:27
726,SMS,ENTRANT,bb9c8de37d4e3b279b0e5789f82e783b,20210720,95702,1.0,608-01-00408-25284,2021-07-20 09:57:02
461,VOIX,SORTANT,f6605ae938246bdc8a42874ab6e71173,20210720,132919,28.0,608-01-09025-47027,2021-07-20 13:29:19
455,SMS,ENTRANT,7ccef654a68a1e7fc4a90a9fbba9d2e2,20210720,160135,1.0,608-01-09043-34123,2021-07-20 16:01:35
996,VOIX,SORTANT,6d12eaf81aebd07e8e2005e9d8e54efc,20210720,93106,153.0,608-01-09025-36502,2021-07-20 09:31:06
815,VOIX,ENTRANT,eb82255dc687a35917a184438f6ec432,20210720,213128,8.0,608-01-09000-00356,2021-07-20 21:31:28
862,SMS,ENTRANT,293b4fdbe5f99020ab49fb66a8c3928a,20210720,82230,1.0,608-01-09036-41211,2021-07-20 08:22:30
269,SMS,ENTRANT,84be36fee57c18fa2356bc20c11f82d3,20210720,174230,1.0,608-01-09025-39083,2021-07-20 17:42:30
201,SMS,ENTRANT,f9cb984025cf63272f4b0b243de539ea,20210720,232114,1.0,608-01-00712-22074,2021-07-20 23:21:14
161,VOIX,DIVERS,80ec245e886909c8c27b21adc4204f74,20210720,125817,4.0,608-01-00715-09670,2021-07-20 12:58:17
555,SMS,ENTRANT,e6f0cf2c5a19783e8ca92d3b84f724b3,20210720,110831,1.0,608-01-09003-02628,2021-07-20 11:08:31
729,SMS,ENTRANT,380ef8ac70e15fcb85198e0e5cca2426,20210720,40835,1.0,608-01-09043-42523,2021-07-20 04:08:35
401,VOIX,SORTANT,f84e7f6013973f5a5bb0fba790d6c00a,20210720,155613,4.0,608-01-00712-33127,2021-07-20 15:56:13
702,VOIX,ENTRANT,9dc5fe62ee33ac9cd88ea80c629dcd1a,20210720,215316,20.0,608-01-09040-34773,2021-07-20 21:53:16
476,VOIX,SORTANT,50e2fb5bef6d459ce97812e2a3bf5a26,20210720,113343,133.0,608-01-09020-65487,2021-07-20 11:33:43
821,SMS,ENTRANT,3ce44a3541e1448a24d5b9e08d8f3ebb,20210720,134218,1.0,608-01-09001-02439,2021-07-20 13:42:18
771,SMS,ENTRANT,dc7a92b71d5037bf50ee0f6a452d5b58,20210720,154550,1.0,608-01-09040-30272,2021-07-20 15:45:50
105,VOIX,ENTRANT,8e0ef16fa49a4ff041d5794dfcb0c178,20210720,143416,64.0,608-01-09032-54182,2021-07-20 14:34:16
565,VOIX,SORTANT,922fd3b9fdf04f5a1331df09f6ff1bff,20210720,115306,63.0,608-01-00601-24948,2021-07-20 11:53:06
389,VOIX,DIVERS,cc491937d7ce3caba9124d3b4a998d87,20210720,210306,7.0,608-01-09003-02625,2021-07-20 21:03:06
1,VOIX,SORTANT,e84c24efc80de6373d9b5ae686586298,20210720,202043,81.0,608-01-00411-26767,2021-07-20 20:20:43
937,VOIX,ENTRANT,b62802c7f7327af6bc9de27712568069,20210720,175010,86.0,608-01-09014-63376,2021-07-20 17:50:10
982,VOIX,ENTRANT,ccc9a589b397a12b9e12361b5216b483,20210720,213204,78.0,608-01-09030-02089,2021-07-20 21:32:04
561,VOIX,ENTRANT,49072be49e251fa9aef1287729f46ecf,20210720,171310,42.0,608-01-09010-02362,2021-07-20 17:13:10
80,VOIX,SORTANT,8dd98e65e6979c0dae8fe0511145e79e,20210720,92558,47.0,608-01-09040-25081,2021-07-20 09:25:58
205,VOIX,ENTRANT,48c9e097153e66e9b385bb31dd7bb7dc,20210720,131128,26.0,608-01-00715-09638,2021-07-20 13:11:28
34,VOIX,SORTANT,996830aef8cde2e34086dc78f6b9bafc,20210720,200715,21.0,608-01-00715-09672,2021-07-20 20:07:15
775,VOIX,ENTRANT,d03ca7f2a3a3bbab555b61e1bc055f69,20210720,175045,81.0,608-01-00117-21777,2021-07-20 17:50:45
508,SMS,ENTRANT,8129c34e64ca59dfe0a2a4f6969bc9ba,20210720,185034,1.0,608-01-00715-09672,2021-07-20 18:50:34
427,VOIX,SORTANT,608486fcb2af8eced2456ed8d8a19d43,20210720,141843,22.0,608-01-00117-21859,2021-07-20 14:18:43
454,SMS,ENTRANT,6949b8b57fe2971fad0a617f60c3a9d5,20210720,111542,1.0,608-01-09040-25083,2021-07-20 11:15:42
366,VOIX,DIVERS,139c7081dd00fac1e750a7c94b928586,20210720,190739,1.0,608-01-09003-39183,2021-07-20 19:07:39
91,VOIX,SORTANT,642ae7612f08bede43a6662c5cf3fb9c,20210720,115435,4.0,608-01-00408-25295,2021-07-20 11:54:35
339,VOIX,SORTANT,d44f394fa36a545e72b83d9465af7fe1,20210720,222941,23.0,608-01-09040-30113,2021-07-20 22:29:41
897,VOIX,SORTANT,4acb0ee36b4cf4ac4717690dbded79be,20210720,181123,570.0,608-01-00826-30780,2021-07-20 18:11:23
564,VOIX,SORTANT,8000d32f63bc2b633dac399991846b1d,20210720,201438,1.0,608-01-00118-21949,2021-07-20 20:14:38
345,SMS,ENTRANT,e627306cb36c26f33c851f2a47969056,20210720,174229,1.0,608-01-09000-00101,2021-07-20 17:42:29
776,VOIX,ENTRANT,d03ca7f2a3a3bbab555b61e1bc055f69,20210720,95841,6.0,608-01-00117-21847,2021-07-20 09:58:41
241,VOIX,SORTANT,743d5a6ca27d20fecaaf768bdbb200c8,20210720,195032,355.0,608-01-00164-20602,2021-07-20 19:50:32
13,VOIX,ENTRANT,7ec0abde7df7878217b8ca1b1250393b,20210720,102021,65.0,608-01-00712-28279,2021-07-20 10:20:21
315,VOIX,ENTRANT,b191f68e7c0959dfb8a5c476bd331e8b,20210720,212935,58.0,608-01-00117-21142,2021-07-20 21:29:35
600,VOIX,SORTANT,0e2f537950a831d427ef4554a18ae116,20210720,170032,1.0,608-01-00601-24847,2021-07-20 17:00:32
387,VOIX,ENTRANT,9eda5c5890d14b6e906f27a1c0e45c8d,20210720,131622,111.0,608-01-00161-20489,2021-07-20 13:16:22
273,VOIX,SORTANT,4a5c0d2764196c7fb3fc9e87a89938ba,20210720,92229,1.0,"\""\""",2021-07-20 09:22:29
166,SMS,ENTRANT,d784e9a78a7572c79b4b07a52d414020,20210720,123520,1.0,608-01-00118-21091,2021-07-20 12:35:20
840,SMS,ENTRANT,864342016bff7ac04fd449219c23a47e,20210720,142235,1.0,608-01-09032-13535,2021-07-20 14:22:35
992,SMS,ENTRANT,97ffec80e1057d2301104ae553f1122d,20210720,125713,1.0,608-01-02008-24839,2021-07-20 12:57:13
646,VOIX,ENTRANT,d5131164f8f14453e9beb04ee0a6b532,20210720,154717,68.0,608-01-09033-35449,2021-07-20 15:47:17
818,VOIX,SORTANT,508f3a8da280dfdd7ce1b50e638e509f,20210720,210221,20.0,608-01-09043-06940,2021-07-20 21:02:21
484,VOIX,SORTANT,d34b28d8f0fc52b687b122e4609e8317,20210720,152535,52.0,608-01-00117-21260,2021-07-20 15:25:35
980,SMS,ENTRANT,93142bd282c6c4bee6adfbdb78aaf3bc,20210720,152701,1.0,608-01-00408-25283,2021-07-20 15:27:01
504,VOIX,ENTRANT,77cdfac21ad12d5597e4946fc5963db8,20210720,210601,25.0,608-01-00408-25289,2021-07-20 21:06:01
831,SMS,SORTANT,68f8dc06d766c67136526767e2dfec92,20210720,64920,1.0,608-01-09029-61373,2021-07-20 06:49:20
243,VOIX,ENTRANT,f66364afd6988d53d8c2378e179f56a5,20210720,211639,98.0,608-01-09000-00303,2021-07-20 21:16:39
566,VOIX,SORTANT,0546056c4bac674d514d834ab192ab01,20210720,143702,20.0,608-01-09025-36143,2021-07-20 14:37:02
875,VOIX,ENTRANT,c691a18896b27e86f2b0c2cd788788b3,20210720,163031,95.0,608-01-00164-19476,2021-07-20 16:30:31
562,SMS,SORTANT,a8b1053c393c7e160d55bf9fd452e331,20210720,205500,1.0,608-01-09003-01569,2021-07-20 20:55:00
686,SMS,ENTRANT,37193ef8835c3665975dd83c1c5e455c,20210720,205210,1.0,608-01-09000-18393,2021-07-20 20:52:10
189,VOIX,ENTRANT,58918b5d44f7dace64489cc136ef5cdc,20210720,131923,55.0,608-01-00715-09484,2021-07-20 13:19:23
782,VOIX,ENTRANT,c6f0d22fc506bab022b42888799f5b10,20210720,105320,168.0,608-01-09040-30353,2021-07-20 10:53:20
699,SMS,ENTRANT,650db60a2bbf79eeb59fdd8e1d6624b0,20210720,173540,1.0,608-01-09000-03941,2021-07-20 17:35:40
475,SMS,ENTRANT,82f0824943d34c1fd3243ac6ed88929a,20210720,3333,1.0,608-01-09000-07247,
681,VOIX,ENTRANT,1790c29c2a6efff7c3bf4988d96ada71,20210720,183833,45.0,608-01-00118-21488,2021-07-20 18:38:33
510,VOIX,SORTANT,4ac863a6a50b081201c07ada44b905f4,20210720,195634,4.0,608-01-09000-19023,2021-07-20 19:56:34
58,VOIX,SORTANT,6ed0dc707590718d989ca7faa13d2fab,20210720,225741,17.0,608-01-09026-29633,2021-07-20 22:57:41
474,VOIX,ENTRANT,990120497cb15473c92b4581146ec9ad,20210720,40,48.0,608-01-09021-16771,
560,VOIX,DIVERS,24b20c9224b5cb6691ac459591735653,20210720,214549,101.0,608-01-09009-01604,2021-07-20 21:45:49
856,SMS,ENTRANT,37193ef8835c3665975dd83c1c5e455c,20210720,93752,1.0,608-01-09000-00203,2021-07-20 09:37:52
747,VOIX,SORTANT,4e7640d3704f1a0cc57acafa9bbd7b73,20210720,194202,55.0,608-01-09000-18862,2021-07-20 19:42:02
252,VOIX,ENTRANT,038bcfde4194eef7c99ebd5e3b15dd03,20210720,204547,145.0,608-01-09040-25022,2021-07-20 20:45:47
21,SMS,ENTRANT,de0254562b1f807b181ee934d853dcb8,20210720,142048,1.0,608-01-09003-01568,2021-07-20 14:20:48
313,VOIX,ENTRANT,f9c72cb5f833c3206f5e0ae352854d4d,20210720,80951,61.0,608-01-00408-25287,2021-07-20 08:09:51
459,SMS,ENTRANT,3fdb48dc7b7d89fa2104c56baaded769,20210720,115107,1.0,608-01-09000-00738,2021-07-20 11:51:07
160,SMS,ENTRANT,73eb4b4791eb13ca802ec30b7d345c8f,20210720,75231,1.0,608-01-00712-03748,2021-07-20 07:52:31
276,VOIX,ENTRANT,39c08c55ec644ae5b16197abb5dfcde3,20210720,92321,97.0,608-01-00408-25295,2021-07-20 09:23:21
955,SMS,ENTRANT,00a5ef41c3b5c692641504176e98480a,20210720,190618,1.0,608-01-09040-25013,2021-07-20 19:06:18
191,VOIX,SORTANT,29fc3f73200bc714af9fc86a34b2924e,20210720,122113,57.0,608-01-09040-24853,2021-07-20 12:21:13
385,SMS,ENTRANT,2d55235bbd3b110d55dca38d6f08dced,20210720,103058,1.0,608-01-09020-34521,2021-07-20 10:30:58
805,VOIX,ENTRANT,9f74fca21c572e34d06d2191bb5384a2,20210720,194434,13.0,608-01-09000-23091,2021-07-20 19:44:34
413,SMS,ENTRANT,12e1552d8b4612aafab7b6629bed5fb5,20210720,112256,1.0,608-01-00164-19473,2021-07-20 11:22:56
491,VOIX,DIVERS,b8b9dc654da68fc4a748d3df03a7046a,20210720,135931,4.0,608-01-02008-32371,2021-07-20 13:59:31
343,SMS,ENTRANT,1b3f91ad66171deb9cd52abae4c0ab16,20210720,145929,1.0,608-01-09036-28481,2021-07-20 14:59:29
769,VOIX,SORTANT,1a479823ab8dacdbee8c7e5a7681bae2,20210720,192937,28.0,608-01-09040-30213,2021-07-20 19:29:37
308,VOIX,ENTRANT,b72e67928ae3dee14e6ed2e14f700179,20210720,131734,6.0,608-01-09036-15783,2021-07-20 13:17:34
661,SMS,ENTRANT,4932330644a8b6795b9c435cf3b7914f,20210720,82246,1.0,608-01-00712-12511,2021-07-20 08:22:46
130,SMS,ENTRANT,0f4436f69b5d728b67a824cf31b23a75,20210720,122946,1.0,608-01-00601-25008,2021-07-20 12:29:46
663,VOIX,SORTANT,08713e900b728419733e8d89a5025ffc,20210720,101116,168.0,608-01-00712-33127,2021-07-20 10:11:16
871,VOIX,ENTRANT,eb98bc5b247b9b9431e68b55b4f8cd10,20210720,223452,17.0,608-01-09036-15784,2021-07-20 22:34:52
99,SMS,ENTRANT,89120701fe0a67dd0f9a771c899105ae,20210720,193603,1.0,608-01-09018-14576,2021-07-20 19:36:03
372,SMS,ENTRANT,8ade516a91e4332d0cfe5c24b654f2d7,20210720,115652,1.0,608-01-09002-61217,2021-07-20 11:56:52
87,VOIX,SORTANT,7957704afd7ef1d0bc9222e9d28f204a,20210720,211229,28.0,608-01-09036-25627,2021-07-20 21:12:29
458,VOIX,SORTANT,089765117ebed82392ee96478bc6115d,20210720,70821,40.0,608-01-00408-25290,2021-07-20 07:08:21
330,VOIX,SORTANT,4a4c16069f383d1c42892591bb711827,20210720,133533,64.0,608-01-09003-01567,2021-07-20 13:35:33
214,VOIX,ENTRANT,602e4d0a36c325c1b0ea5853dce891a9,20210720,223144,59.0,608-01-09009-01848,2021-07-20 22:31:44
466,VOIX,SORTANT,e0ec41d6ed33531e39144cc2a2256913,20210720,104308,33.0,608-01-00227-25145,2021-07-20 10:43:08
121,VOIX,SORTANT,1551be80779ce6805a05cc73669932fb,20210720,225548,32.0,608-01-09003-29629,2021-07-20 22:55:48
614,SMS,ENTRANT,958fb2f1055fbf5c71bc15533046753a,20210720,120711,1.0,608-01-09024-44922,2021-07-20 12:07:11
20,VOIX,ENTRANT,ef1237c3846b093cff489564d75b840e,20210720,162136,37.0,608-01-09016-02279,2021-07-20 16:21:36
700,SMS,ENTRANT,76eac1ae5db4515dc138c4cfc77fa3e6,20210720,152353,1.0,608-01-09029-58411,2021-07-20 15:23:53
71,SMS,ENTRANT,bb47109fe1595baef0235eec7ffbe297,20210720,205652,1.0,608-01-09010-33221,2021-07-20 20:56:52
106,VOIX,SORTANT,eb796f904ecd382fc86245dc609f507f,20210720,142619,43.0,608-01-00601-24990,2021-07-20 14:26:19
270,VOIX,ENTRANT,d7550344feafc7b39f64d28c4a1eedb1,20210720,110556,100.0,608-01-00117-21859,2021-07-20 11:05:56
860,VOIX,SORTANT,796f5482b8496ec2bce02790f3f954e9,20210720,163650,110.0,608-01-00711-11346,2021-07-20 16:36:50
435,VOIX,SORTANT,767c1f4bcd095f0dcff3279ec3bd3ad5,20210720,203250,12.0,608-01-02008-24901,2021-07-20 20:32:50
102,SMS,SORTANT,0b7c607e25d4b873858c14f5402e57c7,20210720,202515,1.0,608-01-09003-43887,2021-07-20 20:25:15
