,type_rechargement,msisdn,call_event_date,cost,localite,timestamp
928,Recharge via OM,0a80a570006c247ae79ebc844f0d9596,20210906,500,OUROSSOGUI/MATAM/MATAM,2021-09-06
905,Recharge via OM,a74b7a25e48dff79a99d654953576718,20211011,500,NGAPAROU/MBOUR/THIES,2021-10-11
619,Recharge via Seddo,f16adab87b985208975dc8907408c45d,20210904,200,KAOLACK/KAOLACK/KAOLACK,2021-09-04
855,Recharge via Seddo,364f8990773332ca071a464f06ffb3c0,20220212,500,BAMBILOR/RUFISQUE/DAKAR,2022-02-12
803,Recharge via OM,3efea44b7df182276d3e68b3d9709c17,20211217,550,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2021-12-17
645,Recharge via Seddo,5d39e9e0b81066b63d22c6a50b41aefa,20220206,500,THIAROYE/PIKINE/DAKAR,2022-02-06
846,Pass Glob via OM Jour,ffb1055fa14d47150eb1209552721111,20220422,4500,ALMADIES/DAKAR/DAKAR,2022-04-22
556,Pass Glob via OM,498c00bd444d0b3b203df386d33cf019,20220729,200,THIAROYE/PIKINE/DAKAR,2022-07-29
957,Recharge via Seddo,607d05b00fe28ccb434e24d97517dc54,20220216,1000,KEDOUGOU/KEDOUGOU/KEDOUGOU,2022-02-16
577,Recharge via Seddo,33242c2b7a47db25efd8c309be547558,20211120,2759,DAKAR PLATEAU/DAKAR/DAKAR,2021-11-20
795,Recharge via Seddo,50d805499a973da374d5fc46a5352345,20210904,200,DAKAR PLATEAU/DAKAR/DAKAR,2021-09-04
85,Recharge via Seddo,009d3fc8b0335dbba4cad00aad09fbcb,20210822,200,OUROSSOGUI/MATAM/MATAM,2021-08-22
242,Recharge via Seddo,74853b4f136ade53a2e3d0141a19d839,20220113,2000,OUROSSOGUI/MATAM/MATAM,2022-01-13
698,Recharge via Seddo,3ba39e8df7e9c463c27a990f0d8b01c4,20211116,2200,OUROSSOGUI/MATAM/MATAM,2021-11-16
159,Pass Glob via OM,72cb7ae4d89d1f7b6b9148fbdc9d697f,20210821,100,KEDOUGOU/KEDOUGOU/KEDOUGOU,2021-08-21
524,Pass Glob via OM,24fcef83ba13fcbb0ae4d7b43f68c0d9,20220730,50,BARKEDJI/LINGUERE/LOUGA,2022-07-30
35,Recharge via Seddo,679daed2ab86f6e1b3dfb3fa8d9f4079,20211030,1500,THIAROYE/PIKINE/DAKAR,2021-10-30
540,Pass Glob via OM,0e5a8feb27739feaba1012f058662ad1,20220425,200,KAOLACK/KAOLACK/KAOLACK,2022-04-25
170,Recharge via Seddo,6af7ef86285ea3de8542284eb717e965,20211017,1000,BAMBILOR/RUFISQUE/DAKAR,2021-10-17
654,Pass Glob via OM Jour,b49ec778b7f51637458bad6f9e922f65,20220314,1000,AGNAM CIVOL/MATAM/MATAM,2022-03-14
890,Recharge via OM,c3b7d6bd9aad6eb6c447daac5cc5ed15,20210826,600,THIAROYE/PIKINE/DAKAR,2021-08-26
857,Recharge via Seddo,eae52df252f32becfac17227220571af,20220207,500,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2022-02-07
847,Pass Glob via OM,ffb1055fa14d47150eb1209552721111,20220422,4500,ALMADIES/DAKAR/DAKAR,2022-04-22
944,Pass Glob via OM,b24c304f618f29190087272751d9bb88,20211031,1500,SALY PORTUDAL/MBOUR/THIES,2021-10-31
733,Recharge via Seddo,6a29a935ddcb41452e9aaea24267636f,20210805,100,KAOLACK/KAOLACK/KAOLACK,2021-08-05
95,Recharge via Seddo,9f573fc05ad9bf2f1f171b35c78cb97e,20220402,100,THIAROYE/PIKINE/DAKAR,2022-04-02
563,Recharge via Seddo,3893441deb075241ea42d4946aa3639a,20211103,550,KAOLACK/KAOLACK/KAOLACK,2021-11-03
240,Recharge via Seddo,f1cc69ed7b488abdef1722346656d4d9,20210822,500,AGNAM CIVOL/MATAM/MATAM,2021-08-22
742,Recharge via Seddo,160f404bfa2c94e4eb102b6de1acc177,20211216,2000,KEDOUGOU/KEDOUGOU/KEDOUGOU,2021-12-16
574,Recharge via Seddo,9ab83b776d9cac16e770534240df2dbd,20220519,2000,THIAROYE/PIKINE/DAKAR,2022-05-19
690,Pass Glob via OM,91d0b36d4498a50b0eeaf2804eb3da84,20220609,2200,DAKAR PLATEAU/DAKAR/DAKAR,2022-06-09
460,Recharge via Seddo,4ffeb65414a39c75126dc61d4fd9e3af,20220304,200,KAOLACK/KAOLACK/KAOLACK,2022-03-04
553,Recharge via OM,5f19baa77864e8d348277af8de6fc5ad,20220408,200,KAOLACK/KAOLACK/KAOLACK,2022-04-08
888,Recharge via Seddo,3b9acc73a5bd4c83d8fab897b16972df,20211207,500,DAKAR PLATEAU/DAKAR/DAKAR,2021-12-07
206,Recharge via Seddo,855e693ed43973e59a2f2c8780fe2382,20210804,150,OUROSSOGUI/MATAM/MATAM,2021-08-04
392,Recharge via Seddo,9bbce3d086dd2e26b4703004c95d90be,20220422,550,OUROSSOGUI/MATAM/MATAM,2022-04-22
794,Recharge via Seddo,91e7802f83f225c332fee72b1ba42462,20211021,500,THILOGNE/MATAM/MATAM,2021-10-21
397,Recharge via Seddo,baf50cbe40f18f287e5347b8d42f9c1a,20211031,550,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2021-10-31
766,Pass Glob via OM,37193ef8835c3665975dd83c1c5e455c,20220615,500,DAKAR PLATEAU/DAKAR/DAKAR,2022-06-15
848,Recharge via Seddo,92eca513b137cfd9ed9d3871d191614e,20210828,1000,DAKAR PLATEAU/DAKAR/DAKAR,2021-08-28
217,Recharge via Seddo,247c5bc8646da6345f82b7230473e0e9,20210718,300,DAKAR PLATEAU/DAKAR/DAKAR,2021-07-18
4,Recharge via OM,624926acfd6000afd06250db73ccd5a2,20210803,100,DAKAR PLATEAU/DAKAR/DAKAR,2021-08-03
768,Recharge via OM,37193ef8835c3665975dd83c1c5e455c,20220615,1000,DAKAR PLATEAU/DAKAR/DAKAR,2022-06-15
642,Pass Glob via OM Jour,bd957b3c8f3db57b43713fea39c252d2,20220131,50,DAKAR PLATEAU/DAKAR/DAKAR,2022-01-31
929,Recharge via Seddo,a79937c40eb98fca78c3b46c0cbc994f,20210713,1000,OUROSSOGUI/MATAM/MATAM,2021-07-13
612,Recharge via Seddo,437c76db0e872fd9a4b5f5ecb2c33a60,20220713,500,KEDOUGOU/KEDOUGOU/KEDOUGOU,2022-07-13
738,Recharge via Seddo,79a4df53c3f6538f6b10891a9c59eb71,20220430,200,THIAROYE/PIKINE/DAKAR,2022-04-30
546,Recharge via Seddo,99cbe544243fe652d140f7d016745b66,20220531,2000,PIKINE DAGOUDANE/PIKINE/DAKAR,2022-05-31
725,Recharge via OM,c7beadf0b5de2fa7d57c8ad17a7199c9,20210723,1000,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2021-07-23
683,Recharge via Seddo,926b5415280e83beb60dbb0ac6e58e75,20211227,500,KAOLACK/KAOLACK/KAOLACK,2021-12-27
98,Recharge via Seddo,b8acc822050d711573477567feeb1029,20220611,500,KEDOUGOU/KEDOUGOU/KEDOUGOU,2022-06-11
804,Recharge via Seddo,5765bff5a560461420973d1df30a33bd,20210924,500,OUROSSOGUI/MATAM/MATAM,2021-09-24
727,Recharge via Seddo,15f4737426b1635110b67886e35afe25,20211209,550,DAKAR PLATEAU/DAKAR/DAKAR,2021-12-09
573,Recharge via Seddo,80ffb67bf58338308e7ea0e4eece1313,20220514,500,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2022-05-14
406,Recharge via Seddo,30bb6e1f3455b6ee568eb0f6c4e87198,20220702,550,ALMADIES/DAKAR/DAKAR,2022-07-02
502,Recharge via OM,2c9d462d788364d83fc5d195ca33f1f3,20210828,2000,OUROSSOGUI/MATAM/MATAM,2021-08-28
47,Pass Glob via OM,b24fac7a8909359fb25d8fb3aa6c961c,20211118,690,KAOLACK/KAOLACK/KAOLACK,2021-11-18
32,Recharge via Seddo,e835db4678bef86df92b8c90fdfa679f,20210917,600,KAOLACK/KAOLACK/KAOLACK,2021-09-17
779,Recharge via Seddo,2df941ff65792bc0fbc4c691a4ebaf70,20210727,200,SALDE/PODOR/SAINT-LOUIS,2021-07-27
839,Recharge via OM,1e8320148c9258bb7e75b5fb100f61ab,20210910,2000,KAOLACK/KAOLACK/KAOLACK,2021-09-10
200,Recharge via OM,410b8e24e00077a2acb29e6900b0de6a,20210814,1000,OGO/MATAM/MATAM,2021-08-14
134,Recharge via Seddo,101d33cef8906c1fb26abfb907c2e55a,20220410,200,TENGHORY/BIGNONA/ZIGUINCHOR,2022-04-10
27,Recharge via Seddo,2a227dea5b6af6e792e4091fcdcb7206,20211020,1000,BANDAFASSI/KEDOUGOU/KEDOUGOU,2021-10-20
880,Recharge via OM,f4ec7b409c2655b02a486f339bb1d714,20211231,1500,DAKAR PLATEAU/DAKAR/DAKAR,2021-12-31
230,Pass Glob via OM,32fae1687329a2526446697fc63b6edb,20220328,250,KAOLACK/KAOLACK/KAOLACK,2022-03-28
489,Recharge via Seddo,dca3dfc1dbf22f02c1e7caef0fd6746f,20220206,1050,DJIBANAR/GOUDOMP/SEDHIOU,2022-02-06
772,Recharge via OM,37193ef8835c3665975dd83c1c5e455c,20220727,500,DAKAR PLATEAU/DAKAR/DAKAR,2022-07-27
378,Recharge via Seddo,07b5292ac9c4efc7395dad3aeabfe149,20220303,200,DAKAR PLATEAU/DAKAR/DAKAR,2022-03-03
288,Recharge Digital via O&M,10f7dac777e362718113d679a6db35be,20220621,1300,KAOLACK/KAOLACK/KAOLACK,2022-06-21
418,Recharge via OM,7276acd83b3880636c3548f3d3449003,20211116,500,FONGOLEMBI/KEDOUGOU/KEDOUGOU,2021-11-16
674,Recharge via Seddo,f4b66c8cdeaaa2eb75b2249a7edfe969,20210729,550,THIAROYE/PIKINE/DAKAR,2021-07-29
391,Recharge via Seddo,a3e8e89834cb885e12d69d1071d91d72,20210802,100,KAOLACK/KAOLACK/KAOLACK,2021-08-02
592,Recharge via Seddo,62380b1144b83d071d3f06c9977e3565,20220226,500,OUROSSOGUI/MATAM/MATAM,2022-02-26
498,Recharge via Seddo,f9465cb1ae909a9787cf14947598d782,20220509,2200,SABODALA/SARAYA/KEDOUGOU,2022-05-09
138,Recharge via Seddo,6a1303a97bd31c0fca9fe4c1bcb2f918,20210907,600,MBACKE/MBACKE/DIOURBEL,2021-09-07
62,Recharge via Seddo,0ed1854877f4acfd85517c2f2880c95f,20220416,100,OUROSSOGUI/MATAM/MATAM,2022-04-16
471,Recharge via Seddo,57f222b7fb8c9007d5df932bdc1a0052,20220323,200,KAOLACK/KAOLACK/KAOLACK,2022-03-23
647,Recharge via Seddo,726f76e108777d639d70aa4b81b6a414,20220220,300,PARCELLES ASSAINIES/DAKAR/DAKAR,2022-02-20
128,Recharge via Seddo,d5131164f8f14453e9beb04ee0a6b532,20220701,1000,DAKAR PLATEAU/DAKAR/DAKAR,2022-07-01
976,Recharge via OM,bd1e658f47e1a45bae0b7fe3b8181700,20220201,1300,OUROSSOGUI/MATAM/MATAM,2022-02-01
520,Pass Glob via OM,cf506ba2da0950fbf04bc219ab1277f1,20220226,200,OUROSSOGUI/MATAM/MATAM,2022-02-26
838,Pass Glob via OM,c49adc9fb9a3439bf52c84fe0ab999cb,20220623,500,DAKAR PLATEAU/DAKAR/DAKAR,2022-06-23
962,Recharge via Seddo,f03934d0909947681fe86ef53ff39afa,20220101,2000,THIAROYE/PIKINE/DAKAR,2022-01-01
64,Recharge via Seddo,dbe3e82dfaebd05e98a092c726cb59d5,20211202,600,OGO/MATAM/MATAM,2021-12-02
812,Recharge via Seddo,afeaccdd0c4785d68e4b05f39abe5e4f,20211119,500,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2021-11-19
14,Recharge via Seddo,b3d960eb9096b46f605cebb59a73fcb6,20220509,500,OUROSSOGUI/MATAM/MATAM,2022-05-09
156,Pass Glob via OM Jour,72cb7ae4d89d1f7b6b9148fbdc9d697f,20210821,100,KEDOUGOU/KEDOUGOU/KEDOUGOU,2021-08-21
40,Recharge via OM,b81d0abe3138e2b3d96da48636bd44ac,20210904,400,FOUNDIOUGNE/FOUNDIOUGNE/FATICK,2021-09-04
492,Recharge via Seddo,0093a6e6a0e5e7fd5390f066bbb158c2,20220116,500,KAOLACK/KAOLACK/KAOLACK,2022-01-16
379,Recharge via Seddo,07b5292ac9c4efc7395dad3aeabfe149,20220729,1000,DAKAR PLATEAU/DAKAR/DAKAR,2022-07-29
187,Recharge via Seddo,2cf3c10e2b85ea3132602dd65dfa234b,20220730,500,FONGOLEMBI/KEDOUGOU/KEDOUGOU,2022-07-30
763,Recharge via OM,37193ef8835c3665975dd83c1c5e455c,20220615,2200,DAKAR PLATEAU/DAKAR/DAKAR,2022-06-15
216,Recharge via Seddo,247c5bc8646da6345f82b7230473e0e9,20210718,1000,DAKAR PLATEAU/DAKAR/DAKAR,2021-07-18
791,Recharge via Seddo,7adcd752200227ea4169aea8614806ac,20210829,250,DAKAR PLATEAU/DAKAR/DAKAR,2021-08-29
52,Recharge via Seddo,4ed8e3f4d989adaf82a0b2eabbe75241,20220615,2000,DAKAR PLATEAU/DAKAR/DAKAR,2022-06-15
878,Recharge via Seddo,f4ec7b409c2655b02a486f339bb1d714,20210928,1000,THIAROYE/PIKINE/DAKAR,2021-09-28
337,Pass Glob via OM Jour,2cab24e65f5adf5261a95b95c8e7c0ff,20211226,2000,BABA GARAGE/BAMBEY/DIOURBEL,2021-12-26
748,Pass Glob via OM,047665289027e137d3abd8e4d52011c6,20220728,1300,KAOLACK/KAOLACK/KAOLACK,2022-07-28
719,Recharge via Seddo,a870260cd33f1816194b7b846ee7144c,20210929,100,OUROSSOGUI/MATAM/MATAM,2021-09-29
724,Recharge via Seddo,5555fd5bb421c3b82b40c54b2e4abe31,20210820,300,OUROSSOGUI/MATAM/MATAM,2021-08-20
295,Recharge via OM,4a28f5e280828bcd00d34ea2f3fea013,20220329,250,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2022-03-29
701,Recharge via Seddo,2d3992c2cf7734a880b833f8a4363ec6,20211227,100,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2021-12-27
251,Recharge via Seddo,c761c1e7654d28e4b273ef59df7006a3,20220310,300,KAOLACK/KAOLACK/KAOLACK,2022-03-10
726,Recharge via Seddo,c7beadf0b5de2fa7d57c8ad17a7199c9,20220426,600,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2022-04-26
461,Recharge via Seddo,910bff5609bf712c6a7227d1eb14b6f9,20210812,2050,KEDOUGOU/KEDOUGOU/KEDOUGOU,2021-08-12
455,Recharge via OM,ac944001c518ecd7521fa76729004f8f,20220620,500,ORKADIERE/KANEL/MATAM,2022-06-20
996,Recharge via Seddo,fcd0855c34f8ce9c0130db83645841bc,20220707,200,KAOLACK/KAOLACK/KAOLACK,2022-07-07
815,Recharge via Seddo,aafea0b8fe7dee34be49ba32aed58254,20210811,100,SABODALA/SARAYA/KEDOUGOU,2021-08-11
862,Recharge Digital via O&M,5cf5816d8dcd27cd5cf0a186a7ed61f3,20220226,2000,OUROSSOGUI/MATAM/MATAM,2022-02-26
269,Recharge via OM,e735df41e22e53dfc8d9684b17848dc9,20220725,500,OGO/MATAM/MATAM,2022-07-25
201,Recharge via Seddo,410b8e24e00077a2acb29e6900b0de6a,20220417,500,OGO/MATAM/MATAM,2022-04-17
161,Pass via OM,72cb7ae4d89d1f7b6b9148fbdc9d697f,20210821,100,KEDOUGOU/KEDOUGOU/KEDOUGOU,2021-08-21
555,Recharge via Seddo,bf31376f4def43b5c923180731f7c559,20211215,100,THIAROYE/PIKINE/DAKAR,2021-12-15
729,Recharge via Seddo,4c738a30fa6ea43d08abe3f888c3d5ef,20211023,1250,KAOLACK/KAOLACK/KAOLACK,2021-10-23
401,Recharge via OM,39a0fe0d44af7583c7e02e7e98a23be6,20210721,600,THIAROYE/PIKINE/DAKAR,2021-07-21
702,Recharge via Seddo,5f3b6397a40d4e86abcfcc052ffc91ce,20210817,550,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2021-08-17
476,Recharge via OM,bcec1c389d319226f3e308a149f4043f,20210826,500,KAOLACK/KAOLACK/KAOLACK,2021-08-26
821,Recharge via Seddo,c86216293d8ad2bec105acda180d68b6,20210806,500,OUROSSOGUI/MATAM/MATAM,2021-08-06
771,Recharge via OM,37193ef8835c3665975dd83c1c5e455c,20220727,1000,DAKAR PLATEAU/DAKAR/DAKAR,2022-07-27
105,Recharge via Seddo,79d50255d02c813ab980d5b84236bb44,20211125,550,AGNAM CIVOL/MATAM/MATAM,2021-11-25
565,Recharge via Seddo,02c0c2932d7d4c1cab89508eb4c8aac5,20210711,550,KOUTHIABA OUOLOF/KOUMPENTOUM/TAMBACOUNDA,2021-07-11
389,Recharge via Seddo,34b57aa9811805987d73b942617682a2,20210924,500,KAOLACK/KAOLACK/KAOLACK,2021-09-24
1,Recharge via OM,233ad26e4048da324bf2a6a937301723,20210807,700,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2021-08-07
937,Recharge via Seddo,f1fb4c84a00e1e4ba46beb6c33409097,20220728,2000,THIAROYE/PIKINE/DAKAR,2022-07-28
982,Recharge via Seddo,62c23fadddd2fdcd651b7bbbc109f344,20220105,600,THIAROYE/PIKINE/DAKAR,2022-01-05
561,Pass via OM,498c00bd444d0b3b203df386d33cf019,20220729,200,THIAROYE/PIKINE/DAKAR,2022-07-29
80,Recharge via Seddo,59d5c36df9ccef48b4607a2efeed7ff7,20220605,1500,DAKAR PLATEAU/DAKAR/DAKAR,2022-06-05
205,Recharge via Seddo,aeca4751b2b13b1b8f2c08ec819f0278,20211120,500,OUROSSOGUI/MATAM/MATAM,2021-11-20
34,Recharge via OM,679daed2ab86f6e1b3dfb3fa8d9f4079,20211030,1500,THIAROYE/PIKINE/DAKAR,2021-10-30
775,Recharge via OM,0dcf7739e68db4f7cffc116b8195a06d,20211011,500,DAKAR PLATEAU/DAKAR/DAKAR,2021-10-11
508,Recharge via Seddo,4fc78a97a90bfa9cfb9937f5a4407783,20220317,550,KAOLACK/KAOLACK/KAOLACK,2022-03-17
427,Recharge via OM,5f2fce20ee913ed4243052e2ab0a6030,20210906,2000,KAOLACK/KAOLACK/KAOLACK,2021-09-06
454,Recharge via OM,ac944001c518ecd7521fa76729004f8f,20220620,500,ORKADIERE/KANEL/MATAM,2022-06-20
366,Recharge via Seddo,8dd0978118b91fa29ab5a00afd41a95c,20210923,500,OGO/MATAM/MATAM,2021-09-23
91,Recharge via Seddo,82bd177e016ffbb530068457ae465131,20211113,550,GRAND DAKAR/DAKAR/DAKAR,2021-11-13
339,Pass Glob via OM,2cab24e65f5adf5261a95b95c8e7c0ff,20220305,2200,BABA GARAGE/BAMBEY/DIOURBEL,2022-03-05
897,Recharge via Seddo,332972dc1a9b1fb3928021a771fc8543,20210711,700,KAOLACK/KAOLACK/KAOLACK,2021-07-11
564,Recharge via Seddo,3893441deb075241ea42d4946aa3639a,20220524,500,KAOLACK/KAOLACK/KAOLACK,2022-05-24
345,Pass Glob via OM Jour,2cab24e65f5adf5261a95b95c8e7c0ff,20220305,2000,BABA GARAGE/BAMBEY/DIOURBEL,2022-03-05
776,Recharge via Seddo,413ec95b08fd58c3198ae8ddd99b4fb9,20210707,250,OUROSSOGUI/MATAM/MATAM,2021-07-07
241,Recharge via OM,2063665d85d13073c57ceb9494d5687f,20220714,2500,OUROSSOGUI/MATAM/MATAM,2022-07-14
13,Recharge via Seddo,379dbe47f003cffb7fccc4fbea29d7cf,20211216,750,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2021-12-16
315,Recharge via Seddo,7efef6a2541527a8264db833e5e016a3,20211014,2000,AGNAM CIVOL/MATAM/MATAM,2021-10-14
600,Recharge via Seddo,804026cc68f07e7c1e9baf09c56dbfa3,20211004,100,OUROSSOGUI/MATAM/MATAM,2021-10-04
387,Recharge via Seddo,15f1d8bc71941ace090c94d58b1b8789,20220630,1500,DAKAR PLATEAU/DAKAR/DAKAR,2022-06-30
273,Pass Glob via OM Jour,abe44f37af825fdabb5e46c0480b44ef,20220503,1300,DAKAR PLATEAU/DAKAR/DAKAR,2022-05-03
166,Recharge via Seddo,d69396fb0a6698b0ae0ff365d0f5e015,20210906,500,FONGOLEMBI/KEDOUGOU/KEDOUGOU,2021-09-06
840,Recharge via Seddo,08d34c22ffa4c62f1f293888037d0ab9,20211214,2200,DAKAR PLATEAU/DAKAR/DAKAR,2021-12-14
992,Recharge via Seddo,d91f6547583d49228f74aeeb058c28e2,20211007,500,KAOLACK/KAOLACK/KAOLACK,2021-10-07
646,Recharge via OM,6e8d22da80bb44a3162c9735b92a8a06,20220130,1300,KAOLACK/KAOLACK/KAOLACK,2022-01-30
818,Recharge via OM,c493d43de57aca82e507088b29c50586,20211116,500,DAKAR PLATEAU/DAKAR/DAKAR,2021-11-16
484,Recharge via Seddo,b38f2b08ba5351dae870f71b45a986ed,20210725,500,DAKAR PLATEAU/DAKAR/DAKAR,2021-07-25
980,Pass via OM,5406636219d486a6d4c9cabd90b74f62,20211105,2200,DAKAR PLATEAU/DAKAR/DAKAR,2021-11-05
504,Recharge via Seddo,fb70b6a6a291356e37ed589f41d40d45,20220508,550,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2022-05-08
831,Recharge via OM,ca13093c403a81ac69cffb826e4ec9a5,20220430,1500,KAOLACK/KAOLACK/KAOLACK,2022-04-30
243,Recharge via Seddo,04f0bb66bbdc4b80c65fd8a1b9edd74f,20210711,100,THIAROYE/PIKINE/DAKAR,2021-07-11
566,Recharge via Seddo,02c0c2932d7d4c1cab89508eb4c8aac5,20210714,550,KOUTHIABA OUOLOF/KOUMPENTOUM/TAMBACOUNDA,2021-07-14
875,Recharge via Seddo,837229eca82d2b4f1d5b37bafa2bb222,20220716,1100,DAKAR PLATEAU/DAKAR/DAKAR,2022-07-16
562,Recharge via Seddo,8f4d26435f823200b5377d32916d3905,20210721,2000,OUROSSOGUI/MATAM/MATAM,2021-07-21
686,Pass Glob via OM Jour,91d0b36d4498a50b0eeaf2804eb3da84,20210709,1000,DAKAR PLATEAU/DAKAR/DAKAR,2021-07-09
189,Recharge via OM,984861ad168756588d0510cefbdd5562,20220509,200,FONGOLEMBI/KEDOUGOU/KEDOUGOU,2022-05-09
782,Recharge via OM,ce787721d00e378e6e1660bb0eba14b7,20220713,1300,DAKAR PLATEAU/DAKAR/DAKAR,2022-07-13
699,Recharge via Seddo,3ad427acf1ded7de0937e19068d94332,20210727,600,KAOLACK/KAOLACK/KAOLACK,2021-07-27
475,Recharge via Seddo,c6884727bc946bc8ed62170f9e13a25e,20220421,800,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2022-04-21
681,Recharge via Seddo,7cfbe75d4c12b91bc7cfc5b26a820c78,20210821,1300,ZIGUINCHOR/ZIGUINCHOR/ZIGUINCHOR,2021-08-21
510,Pass Glob via OM,f66364afd6988d53d8c2378e179f56a5,20220731,1000,DAKAR PLATEAU/DAKAR/DAKAR,2022-07-31
58,Recharge via Seddo,35ab9999a141ab00ede580d4f8fec093,20220208,1000,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2022-02-08
474,Recharge via Seddo,c6884727bc946bc8ed62170f9e13a25e,20211017,1100,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2021-10-17
560,Pass Glob via OM Jour,498c00bd444d0b3b203df386d33cf019,20220729,200,THIAROYE/PIKINE/DAKAR,2022-07-29
856,Recharge via Seddo,40e4dbc20034e790ba4c7e4b84a628ee,20220218,500,OUROSSOGUI/MATAM/MATAM,2022-02-18
747,Recharge Digital via O&M,047665289027e137d3abd8e4d52011c6,20220728,1300,KAOLACK/KAOLACK/KAOLACK,2022-07-28
252,Pass Glob via OM Jour,4a80a47af5a2953543fc0efb2a2ab28d,20220310,200,ALMADIES/DAKAR/DAKAR,2022-03-10
21,Recharge Digital via O&M,01444da68f39bf11b9d7252cbe7edf55,20220622,2000,KAOLACK/KAOLACK/KAOLACK,2022-06-22
313,Recharge via Seddo,577fecc20a3d029267e516beab810679,20210825,1300,DAKAR PLATEAU/DAKAR/DAKAR,2021-08-25
459,Recharge via Seddo,4ffeb65414a39c75126dc61d4fd9e3af,20211206,100,KAOLACK/KAOLACK/KAOLACK,2021-12-06
160,Recharge via OM,72cb7ae4d89d1f7b6b9148fbdc9d697f,20210821,100,KEDOUGOU/KEDOUGOU/KEDOUGOU,2021-08-21
276,Recharge via OM,b22995821caebfd7dd1dff05e644525c,20220203,200,KAOLACK/KAOLACK/KAOLACK,2022-02-03
955,Recharge via Seddo,c691a18896b27e86f2b0c2cd788788b3,20220105,3000,THIAROYE/PIKINE/DAKAR,2022-01-05
191,Recharge via Seddo,e109fcba1fd05870ce6cf6aa4becfa90,20220712,500,KAOLACK/KAOLACK/KAOLACK,2022-07-12
385,Recharge via Seddo,15f1d8bc71941ace090c94d58b1b8789,20210821,1000,DAKAR PLATEAU/DAKAR/DAKAR,2021-08-21
805,Recharge via Seddo,996830aef8cde2e34086dc78f6b9bafc,20211017,500,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2021-10-17
413,Recharge via Seddo,0b687969fa93611a22954a31b00e6485,20220715,600,OUROSSOGUI/MATAM/MATAM,2022-07-15
491,Recharge via OM,10449143df661c5c5adc8157a30009fa,20210924,1000,OUADIOUR/GOSSAS/FATICK,2021-09-24
343,Pass Glob via OM,2cab24e65f5adf5261a95b95c8e7c0ff,20220305,2000,BABA GARAGE/BAMBEY/DIOURBEL,2022-03-05
769,Recharge via OM,37193ef8835c3665975dd83c1c5e455c,20220615,2000,DAKAR PLATEAU/DAKAR/DAKAR,2022-06-15
308,Recharge via Seddo,a91d5abd979aeed5f01ace116947271a,20211118,500,KAOLACK/KAOLACK/KAOLACK,2021-11-18
661,Pass Glob via OM,db83248589b0b4895d3f040a77a01d9a,20210908,2000,DAKAR PLATEAU/DAKAR/DAKAR,2021-09-08
130,Pass Glob via OM Jour,9cc95e5307e1a7b6867d2ae8c03385a7,20220715,1690,MBADAKHOUNE/GUINGUINEO/KAOLACK,2022-07-15
663,Pass Glob via OM Jour,db83248589b0b4895d3f040a77a01d9a,20220521,5000,DAKAR PLATEAU/DAKAR/DAKAR,2022-05-21
871,Recharge via Seddo,7e7e1783047c52594ee5e799691da1b7,20211018,550,KAOLACK/KAOLACK/KAOLACK,2021-10-18
99,Recharge via Seddo,7c074274e79dfdfe86cd22d402ef6b60,20210701,200,KAOLACK/KAOLACK/KAOLACK,2021-07-01
372,Recharge via Seddo,e7dd08284a83416bc8dcf0c0f729abf2,20210919,500,BANDAFASSI/KEDOUGOU/KEDOUGOU,2021-09-19
87,Recharge via Seddo,e6711f818aa862f3c4565745d99ad6ee,20210825,1000,THIAROYE/PIKINE/DAKAR,2021-08-25
458,Recharge via Seddo,4ffeb65414a39c75126dc61d4fd9e3af,20210819,100,KAOLACK/KAOLACK/KAOLACK,2021-08-19
330,Recharge via Seddo,6098010938818b5275a19c8ed0af7b99,20210904,200,DAKAR PLATEAU/DAKAR/DAKAR,2021-09-04
214,Recharge via OM,7a6190dae34f14181ce19afeadab0c4e,20211004,500,BANDAFASSI/KEDOUGOU/KEDOUGOU,2021-10-04
466,Recharge via Seddo,705bbfafb8c0ab1e56368b6c04354f01,20220220,500,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2022-02-20
121,Recharge via OM,99af31a92a70a4ef8e01f6d26352fabe,20210708,200,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,2021-07-08
614,Recharge via OM,437c76db0e872fd9a4b5f5ecb2c33a60,20220713,500,KEDOUGOU/KEDOUGOU/KEDOUGOU,2022-07-13
