,ID_CM,Age_CM,Niveau_educ,Privation_eau,Privation_electricite,Privation_communication,Handicap_visuel,Hnadicap_auditif,Handicap_moteur,Alphabetisation_CM,Frequentation_scolaire_CM,Formation_professionnelle_CM,Mais,Riz,Sorgho,Fonio,Mil,Aubergine_amere,Aubergine_douce,Chou,Gombo,Piment,Carotte,Navet,Concombre,Laitue_salade,Culture_pluviale,Elevage,Culture_maraichere,Arboriculture_fruitiere,Peche_aquaculture,Annees_etudes,Frequentation_scolaire_des_enfants,Subsistance,Malade,Combustible_cuisson,Assainissement,Eau,Electricite,Sol,Biens,Logement,Acces_eau_e10,Toilettes_e08a,Toilettes_e08b,Score_privation,Score_handicap
423,527001403dd2929b768585a4772b2e02,73,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,13,1,0,0,4,11,02,99,11,27,2,51,51,0,0.3333333333333333,0.6666666666666666
424,bef5c236eabe3744a4888650077ad091,26,4,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,3,1,1,0,5,99,08,99,04,18,2,32,22,1,0.3333333333333333,1.0
425,05e198f9c5aeb2a7d104242b758e71f8,60,5,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,18,2,0,1,5,21,04,04,06,25,6,61,12,1,0.3333333333333333,0.6666666666666666
426,1e65ea53ece4aa4b81d8c76cc5b809b3,58,5,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,19,1,1,0,2,51,11,04,03,21,5,51,21,0,0.6666666666666666,0.0
427,9dafdfc3aaac9f8fa69c2cfd3b9f11bf,33,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,4,2,0,1,2,41,04,01,02,32,3,42,23,1,0.0,0.3333333333333333
428,3d4c25c5d3494784e5be741482ac379d,56,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,2,1,0,9,12,06,04,11,34,2,42,11,0,0.3333333333333333,0.6666666666666666
429,ebd6f3e64f850d29b0cb84738b1c374e,82,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,19,2,1,1,3,11,09,09,10,31,2,12,23,1,0.6666666666666666,1.0
430,2f78237333cd50015bf2cc69ebe52688,57,4,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,12,2,1,1,1,11,04,02,08,11,9,81,22,0,0.6666666666666666,0.6666666666666666
431,358f831ae442d0f71f38035d90028440,70,5,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,8,0,0,1,5,21,07,06,01,17,9,81,99,0,0.6666666666666666,1.0
432,f5ce14f0d134ce4338b0d7d48a50c9bd,59,3,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,4,2,0,0,2,22,03,07,11,17,6,81,41,1,0.3333333333333333,0.3333333333333333
433,f664e8a1a64c214f51a8e1e405d9959f,69,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,2,0,0,1,9,31,05,99,07,19,5,32,22,0,1.0,0.6666666666666666
434,a460186007060959b3413220b922927f,55,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,2,1,0,2,12,10,06,05,24,2,42,41,1,0.3333333333333333,0.3333333333333333
435,c0451c368a734edff5612ab9b766abc9,88,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,3,0,0,1,4,21,11,99,01,15,3,14,21,1,0.3333333333333333,1.0
436,b5f64a99f36c8900763f742cce16bec6,34,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,15,1,1,0,5,11,03,01,07,5,7,14,22,0,0.6666666666666666,0.0
437,2eee3964f0c25307c01a13e243d5dd4a,42,5,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,20,2,1,0,2,23,02,08,05,9,6,14,12,1,1.0,0.6666666666666666
438,096a036aaf61b8cc9d91879811fcb02a,71,2,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,22,1,1,1,4,31,06,01,02,33,6,32,51,1,0.3333333333333333,1.0
439,69cbc99deb30e5c06981f2179d056625,66,2,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,6,1,0,1,9,41,02,06,03,17,2,14,31,1,0.6666666666666666,0.6666666666666666
440,20a232ac5f3f7bb48cd805ef62484b01,40,3,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,11,0,0,1,1,12,06,07,04,8,8,51,31,0,0.3333333333333333,0.6666666666666666
441,efa9f45a81e050fa97fff2fd3feb63c6,56,4,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,3,1,0,0,3,31,07,99,99,2,4,14,22,0,0.3333333333333333,0.3333333333333333
442,4aa133be7f22ead507d30dd145769b35,69,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,8,0,1,1,9,51,10,06,99,11,4,42,22,0,0.3333333333333333,0.3333333333333333
443,bbea8a8995f70ae6f28135bf75dfa2f3,88,4,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,13,2,0,0,5,22,05,02,11,29,7,61,51,0,0.0,0.6666666666666666
444,35f9879d3b65bf69ced1482813fcbd10,18,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,21,1,1,1,2,23,05,01,02,19,7,11,22,1,0.3333333333333333,0.6666666666666666
445,80ec0d419099593865afa4db642a7d7d,56,5,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,6,1,1,0,4,23,04,07,06,15,7,13,23,0,0.3333333333333333,0.6666666666666666
446,427cc4ce793a26550baedc81ed5eeeab,54,3,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,5,1,1,1,4,22,09,04,05,2,5,14,51,1,0.3333333333333333,0.3333333333333333
447,d6ddb89ae38aee389a84dd500f13517b,44,2,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,7,1,1,1,5,99,08,07,01,33,9,51,51,0,0.0,0.6666666666666666
448,ea36e0fefb4612382c3e3162f25f6d2a,73,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,18,1,1,1,4,31,09,02,03,5,2,81,41,0,1.0,0.3333333333333333
449,0ad5cd75e483d8ad06f886bf24df2844,59,3,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,21,2,1,0,4,41,08,02,05,5,5,81,22,1,0.0,0.3333333333333333
450,501e3a15dbe1924e161d236470f61efd,77,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,9,22,02,03,05,9,4,61,11,1,0.3333333333333333,0.3333333333333333
451,8ad421cabccbb8eebcc6d56092073d94,74,4,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,3,0,0,0,5,22,08,09,08,8,2,31,41,0,0.6666666666666666,1.0
452,8cd6b65032a14d389e13169137c72fef,74,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,7,0,0,1,1,51,02,08,09,2,4,71,31,0,0.3333333333333333,1.0
453,3aea733b1d32bafcfd5aed4928950ec1,45,4,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,22,2,1,1,5,31,04,05,04,11,8,11,99,0,0.6666666666666666,0.3333333333333333
454,001c425376b338873829444e09dad192,83,2,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,15,1,0,1,1,99,06,01,01,4,5,32,31,1,0.3333333333333333,0.6666666666666666
455,9854216da8f1835ee11bced3d9c2f276,78,3,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,2,1,1,1,4,23,11,09,08,21,1,41,99,1,0.6666666666666666,0.6666666666666666
456,d01c1ebc4a980b50925fe1e41e5e46a8,39,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,6,1,1,0,5,12,10,02,06,6,1,61,21,1,0.3333333333333333,0.3333333333333333
457,a028e43b929fe55f638dcd40d1d77b88,28,5,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,2,0,0,3,22,04,02,01,8,2,81,51,0,0.3333333333333333,0.6666666666666666
458,0830aabc0bf5822c8e460695aa416784,54,2,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,19,0,1,1,4,99,06,08,02,32,9,31,41,0,0.6666666666666666,1.0
459,eea048f42ccc3725ac85c5f365b0d02b,83,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,21,0,0,0,3,51,99,04,07,22,1,71,31,1,0.3333333333333333,0.6666666666666666
460,2a8c13d510eff6bd045ad3ce2b35499e,60,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,18,2,0,1,2,99,11,01,04,5,2,42,23,0,0.3333333333333333,0.3333333333333333
461,39c71e742161832f94aac70662102846,29,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,3,2,0,1,1,51,09,07,03,13,2,41,41,0,0.3333333333333333,1.0
462,d83f73e92762b82727515786f558a8e7,48,5,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,20,2,0,0,1,11,11,99,08,24,1,12,12,1,0.6666666666666666,0.6666666666666666
463,a45b5c68b6b9db8c7d99657ce19bd986,57,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,10,2,1,0,1,12,10,99,11,32,7,61,31,1,1.0,0.0
464,5b72866d01501f02a5c92873fef3003e,46,3,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,2,99,02,04,01,17,4,13,99,1,0.3333333333333333,0.6666666666666666
465,7bd76866ebd58547c69d2268c43ea60c,43,4,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,3,1,0,1,2,99,01,09,04,2,9,42,51,1,0.3333333333333333,0.6666666666666666
466,703753df3ca0292900282eb08d149794,36,3,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,9,0,0,0,4,12,06,03,11,20,3,81,22,0,0.6666666666666666,0.3333333333333333
467,c98e0cbf421636ae03ffb57512989923,21,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,13,2,1,1,3,12,05,02,05,18,3,51,11,1,0.0,0.3333333333333333
468,ff50019058f0cf83903cdb3405c835b9,23,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,20,2,1,1,1,12,09,05,10,6,5,12,22,0,0.3333333333333333,1.0
469,7ee39fee043d1c3a4f1cf1d80c47a324,49,2,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,13,2,0,0,5,22,03,06,02,24,5,13,51,1,0.6666666666666666,0.6666666666666666
470,c97a07fcfd5f67e22201fc9eae166ff3,78,2,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,3,0,1,0,2,22,06,03,05,21,4,81,99,0,0.3333333333333333,0.0
471,e65d2ac4f4b77dc166f48f20f06fa5a1,27,5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,23,1,1,0,9,51,07,09,02,10,3,71,31,1,0.3333333333333333,0.0
472,91b1d31e15765c940094773a40bb688a,76,3,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,8,2,1,0,4,31,03,08,01,14,7,11,99,1,0.3333333333333333,0.3333333333333333
473,84d9cc5e0d9cc9d6e2a97ca2dc4c0cc9,71,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,13,1,0,1,9,21,99,09,11,31,6,42,12,1,0.6666666666666666,1.0
474,af5645dcb335a4822ce5716d8205c1da,42,4,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,2,1,0,1,1,22,08,99,06,0,5,61,23,0,0.0,0.3333333333333333
475,65b9eb23ba829ccf47d7bb5df1fd249f,67,2,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,15,2,1,0,3,22,04,99,03,0,6,71,23,0,0.3333333333333333,0.3333333333333333
476,0583d6efcb6ae9f33fa5db25eca06316,81,5,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,16,1,1,1,4,12,10,99,07,34,2,41,21,1,0.6666666666666666,0.6666666666666666
477,115d5fe86996f5737423d32b7b2760f5,69,3,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,5,0,1,1,1,23,07,99,10,28,9,13,99,1,0.3333333333333333,1.0
478,459a02c40cc48b230d0f4d4a4c64aaed,49,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,16,0,1,0,5,22,05,07,11,31,9,31,22,0,0.0,0.6666666666666666
479,468b0c416fb25d96a95d701c81d6e668,36,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,6,2,0,1,2,21,04,03,07,30,2,51,41,0,0.3333333333333333,0.6666666666666666
480,3e3aaa75bdd6c109fab361de6877cb81,18,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,2,1,1,0,5,23,11,09,04,23,8,11,99,0,0.3333333333333333,0.3333333333333333
481,2cffe37591c5fe8e04f5652dbd2b66b3,31,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,21,1,1,1,1,12,04,99,07,4,9,61,51,1,0.3333333333333333,0.6666666666666666
482,68693f7bc8321906c0437beb722e09bc,72,3,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,24,1,0,1,2,51,02,04,05,3,6,61,41,1,0.3333333333333333,0.3333333333333333
483,7362c0fe10457c09d8b2805488540767,46,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,10,1,0,1,2,11,07,01,03,2,6,32,12,1,0.6666666666666666,0.6666666666666666
484,5bf7d507f847dcc3996b80849b092766,40,5,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,12,2,0,1,4,51,02,03,08,13,2,13,11,0,0.6666666666666666,0.0
485,42cf4525b6907800b016c5a67b1d1059,84,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,2,2,1,1,1,12,03,09,03,11,8,13,51,1,0.3333333333333333,0.3333333333333333
486,7c22de998b83fca6b349d90ea3d0db0c,77,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,23,1,0,1,3,21,01,05,99,10,2,31,31,0,0.6666666666666666,1.0
487,32b7e14f37a871b8f61bb775647d605e,24,5,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,23,2,0,0,2,51,11,01,02,27,6,71,11,1,0.6666666666666666,0.3333333333333333
488,7d6914baccadd981908712de27d584fc,89,2,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,19,2,0,0,9,99,10,06,03,1,5,13,31,0,0.3333333333333333,0.3333333333333333
489,7cf23d14ae46a73b02c65f92c1a87ed7,49,5,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,18,2,1,0,1,51,10,03,07,30,4,42,41,0,0.6666666666666666,1.0
490,1e664c3192790761292c904a05374a53,33,2,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,2,41,03,02,05,15,7,32,12,0,0.3333333333333333,0.6666666666666666
491,7df111f3c88f0adb6451c485f0b139a7,76,5,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,14,2,1,1,4,22,09,09,11,18,9,41,12,1,0.0,0.6666666666666666
492,eca935d5905e07800a5f2a713e34068e,35,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,24,0,0,0,3,22,07,06,06,29,1,12,31,1,0.6666666666666666,0.6666666666666666
493,b473a3fdf8276ebe08ceb7e0f99cceb5,77,4,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,7,2,1,1,4,99,11,01,05,32,4,42,31,1,0.6666666666666666,1.0
494,444826daf2c0f60f29fe0c85b122374c,85,4,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,23,1,1,1,2,51,09,06,04,18,5,81,31,1,1.0,0.3333333333333333
495,efedfe0737327037a48d9030ce2b0ec9,89,2,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,22,2,1,0,4,11,11,07,07,15,6,14,12,1,0.3333333333333333,1.0
496,22e0b3b779b5f11698caaf53670330e7,58,2,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,12,1,0,0,5,99,99,01,08,10,5,42,11,1,0.6666666666666666,0.6666666666666666
497,76df62158877f701408f1e780ba0be3d,74,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,8,0,0,1,2,12,99,09,07,27,9,13,51,1,0.6666666666666666,0.0
498,5634d3960f5dbf326b2eb01e1cf66124,82,5,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,8,2,0,1,5,22,08,04,09,29,4,11,23,1,0.6666666666666666,0.0
499,a0c8f562a4abc89230b30a30409f69bc,72,5,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,7,0,1,0,2,21,09,02,11,16,1,12,99,0,0.6666666666666666,0.3333333333333333
500,86b09e4ed3f30d94853e413451f1a69b,88,5,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,12,1,0,0,9,21,05,99,08,34,5,42,12,1,0.3333333333333333,0.3333333333333333
501,b58b587be09e5c1963bf4deba19597cc,75,5,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,2,11,03,02,10,19,5,81,99,0,0.6666666666666666,0.3333333333333333
502,907d1610586c9337c2b19b00eca3bc79,38,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,4,2,1,1,9,99,11,03,07,27,1,81,99,1,1.0,0.6666666666666666
503,9390178ed6128fc0ab924ed78fe5ed18,78,2,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,13,2,1,1,4,21,99,07,08,17,9,11,41,1,0.3333333333333333,0.6666666666666666
504,c2b1a3cfd64a1bdeaea868ec36fe8872,75,4,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,23,0,0,1,9,21,08,01,11,14,1,12,41,0,0.6666666666666666,0.3333333333333333
505,c4b0ad66981cfdfbee53260958f11440,51,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,6,1,1,1,9,11,08,05,05,4,2,12,12,0,0.3333333333333333,0.6666666666666666
506,e798611c8a1ecc2132d7c7d01f2df778,49,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,14,2,1,0,5,23,06,09,07,3,1,42,12,1,0.3333333333333333,0.3333333333333333
507,c392228067486aba22d55e5c98f18c14,53,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,5,0,1,0,5,23,02,06,08,13,1,32,31,0,0.3333333333333333,0.0
508,7042775d39fefc66440f5b0fd066e934,84,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,11,2,0,1,3,99,06,09,11,8,7,71,99,1,0.6666666666666666,0.6666666666666666
509,8e0e63b8b034cf21a5abb6a0c50ee747,80,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,3,2,1,1,5,23,04,99,03,13,6,32,99,1,0.6666666666666666,0.3333333333333333
510,854d95cc2f945e6895ea87919a9e28d0,48,3,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,2,2,1,1,3,22,07,07,07,14,7,32,11,0,0.3333333333333333,0.3333333333333333
511,4b0679bab2b4c1c0e3a87180be3fbcc8,53,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,10,1,1,1,3,31,11,06,10,34,9,81,12,1,0.3333333333333333,0.6666666666666666
512,9b5cff09e4225f41d6725ed01ac67686,74,2,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,19,2,0,0,2,12,08,05,09,22,2,41,51,0,1.0,0.3333333333333333
513,6eb0e40eafa6248a81768e7e3900f64f,27,4,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,9,0,1,1,4,51,03,99,07,16,9,42,12,1,1.0,0.6666666666666666
514,3129cc53effd1bf5c5739b8fa0271ae6,54,4,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,13,2,1,1,4,99,01,09,99,15,4,42,99,0,0.6666666666666666,0.6666666666666666
515,aa9c9b625f8b1388c717f0dddbffc800,48,2,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,4,1,1,1,9,99,99,02,04,28,4,31,51,0,0.6666666666666666,1.0
516,525945f360bed7a95553a2ded236c80c,52,3,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,16,1,1,1,2,12,10,09,01,27,4,42,21,0,0.3333333333333333,0.6666666666666666
517,a85a4b4055523f7b2189e39df5aa82f1,60,4,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,1,1,1,5,41,08,05,02,30,2,14,51,1,0.6666666666666666,0.3333333333333333
518,bb1c6189741d6cbc1c5b89a1b380f31e,58,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,2,1,1,0,2,23,99,05,99,15,7,32,11,1,0.3333333333333333,0.6666666666666666
519,cc8807131fdb6607dadf1e03de778fcb,87,4,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,12,1,0,0,9,31,06,01,04,3,8,12,12,0,0.6666666666666666,0.3333333333333333
520,e7b528d95a455625157bde31d6058119,28,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,22,0,0,1,9,51,01,99,04,22,3,11,21,0,1.0,0.6666666666666666
521,87debc2dc850f2d0a5d40e13bcbc9b30,35,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,3,1,0,0,2,12,07,04,04,21,7,41,41,1,0.6666666666666666,0.3333333333333333
522,5ac4cd9d84ba6d03775a38166410244f,37,2,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,24,0,1,1,4,11,07,09,03,34,7,42,99,0,0.3333333333333333,0.3333333333333333
523,2c139ab269c662c2d2ec7c84141d3260,47,3,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,11,1,1,1,9,23,10,07,08,11,5,81,22,0,0.3333333333333333,0.6666666666666666
524,77cdfac21ad12d5597e4946fc5963db8,67,5,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,4,0,0,1,5,21,10,06,10,4,1,31,12,1,0.6666666666666666,0.3333333333333333
525,86d3b84b28145c90c74024bd99a9d9eb,37,5,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,7,1,0,1,5,31,02,05,09,27,4,31,31,0,0.6666666666666666,0.3333333333333333
526,270b55491bc4cc9f01d0fd58327959f1,45,3,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,8,1,0,0,2,11,11,08,99,17,1,31,41,0,1.0,0.6666666666666666
527,5084c74e235839ec16f3acc40e9e8715,26,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,22,1,0,1,2,11,11,02,99,21,8,81,21,1,0.3333333333333333,0.3333333333333333
528,c1aa52f4db3188295223dc604784c67e,71,3,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,5,1,0,1,3,21,03,99,09,26,6,61,23,0,0.6666666666666666,0.6666666666666666
